,Time,xPosition,yPosition,xVelocity,yVelocity,ElasticPotential,GravitationalPotential,KineticEnergy,Energy
3283,32.83000000000204,-4.011131035175194,0.17480656072200265,1.43365892756965,-1.287098611791364,0.48517328103929297,0.17480656072200265,1.8560003785377077,2.5159802202990034
3284,32.840000000002036,-3.9967944458994977,0.161935574604089,1.423817651602991,-1.2966697253775916,0.4999263817505996,0.161935574604089,1.8543045408635275,2.516166497218216
3285,32.850000000002034,-3.9825562693834677,0.14896887735031308,1.4138265849958238,-1.3062649236961843,0.5147660257347162,0.14896887735031308,1.8526168316599756,2.516351734745005
3286,32.86000000000203,-3.9684180035335097,0.13590622811335124,1.4036870900158553,-1.315885652423691,0.5296834331547975,0.13590622811335124,1.8509462484658517,2.5165359097340003
3287,32.87000000000203,-3.954381132633351,0.12274737158911432,1.3934005656302852,-1.3255333702980696,0.5446697015090429,0.12274737158911432,1.849301926036279,2.5167189991344365
3288,32.88000000000203,-3.9404471269770482,0.10949203788613363,1.3829684479301725,-1.335209548444574,0.5597158090265747,0.10949203788613363,1.8476931331139765,2.516900980026685
3289,32.890000000002026,-3.9266174424977467,0.09613994240168788,1.372392210552467,-1.344915669667284,0.574812618207993,0.09613994240168788,1.846129269050843,2.517081829660524
3290,32.900000000002024,-3.912893520392222,0.08269078570501505,1.3616733650988593,-1.3546532277055667,0.5899508795137676,0.08269078570501505,1.8446198602763806,2.5172615254951634
3291,32.91000000000202,-3.8992767867412335,0.06914425342795938,1.350813461550547,-1.364423726454789,0.6051212352036014,0.06914425342795938,1.8431745566094717,2.517440045241033
3292,32.92000000000202,-3.885768652125728,0.05550001616341149,1.3398140886779757,-1.3742286791506233,0.6203142233299048,0.05550001616341149,1.8418031274100304,2.5176173669033464
3293,32.93000000000202,-3.8723705112389486,0.04175772937190526,1.3286768744445534,-1.3840696075163323,0.6355202818884673,0.04175772937190526,1.8405154575670812,2.517793468827454
3294,32.940000000002016,-3.8590837424945033,0.027917033296741934,1.317403486403295,-1.3939480408724472,0.6507297531293509,0.027917033296741934,1.8393215433198453,2.517968329745938
3295,32.950000000002014,-3.8459097076304705,0.013977552888017462,1.3059956320852988,-1.4038655152083024,0.6659328880310149,0.013977552888017462,1.8382314879084758,2.5181419288275078
3296,32.96000000000201,-3.8328497513096176,-6.110226406556146e-05,1.2944550593789073,-1.4138235722149342,0.6811198509405635,-6.110226406556146e-05,1.8372554970511235,2.518314245727621
