,Time,xPosition0,yPosition0,xVelocity0,yVelocity0,xPosition1,yPosition1,xVelocity1,yVelocity1,xPosition2,yPosition2,xVelocity2,yVelocity2,xPosition3,yPosition3,xVelocity3,yVelocity3,KineticEnergy,Potential,Energy
1430,28.6095,-2.63129937,9.31504672,0.93184609,1.86365305,-1.9345392,8.82025305,-0.05819312,0.32557268,-0.26421961,7.72864422,-1.00045193,-1.03312057,4.83005818,-25.863944,0.12679897,-1.15610516,3.93591155,-21.07804708,-17.14213553
1431,28.6295,-2.6102477,9.35056149,1.17234173,1.68598794,-1.93749468,8.82810376,-0.23650944,0.46113544,-0.28485089,7.70839605,-1.06254262,-0.9914976,4.83259327,-25.8870613,0.12671033,-1.15562577,3.97455691,-21.11669243,-17.14213553
1432,28.6495,-2.5844314,9.38240067,1.40897496,1.4954501,-1.94397953,8.83877625,-0.41181057,0.60840341,-0.30671567,7.6889921,-1.12378626,-0.94870634,4.83512659,-25.91016903,0.12662187,-1.15514717,4.13733073,-21.27946623,-17.1421355
1433,28.6695,-2.55388814,9.41026387,1.64569796,1.28750813,-1.95397393,8.85254809,-0.5881415,0.77195979,-0.32979607,7.67045524,-1.18409005,-0.90479857,4.83765815,-25.9332672,0.12653358,-1.15466936,4.43891654,-21.581052,-17.14213546
1434,28.6895,-2.51857558,9.43374312,1.88662666,1.05578365,-1.96753998,8.86980543,-0.76971083,0.95823373,-0.35407239,7.65280727,-1.24336128,-0.85982505,4.84018794,-25.95635581,0.12644546,-1.15419232,4.90905033,-22.05118571,-17.14213538
1435,28.7095,-2.47836383,9.45227449,2.13648048,0.79077143,-1.98482911,8.89109138,-0.96133045,1.17677867,-0.37952303,7.63606902,-1.30150753,-0.81383403,4.84271597,-25.97943489,0.12635749,-1.15371608,5.60105363,-22.74318887,-17.14213524
1436,28.7295,-2.43301787,9.46505327,2.40117525,0.47730535,-2.00609979,8.91719079,-1.16900796,1.44280386,-0.40612457,7.6202604,-1.35843697,-0.76686859,4.84524224,-26.00250446,0.12626969,-1.15324062,6.61053597,-23.75267094,-17.14213497
1437,28.7495,-2.38216534,9.47087272,2.68870221,0.08898037,-2.03174962,8.94929126,-1.40082498,1.78274761,-0.43385179,7.60540054,-1.41405926,-0.71896203,4.84776676,-26.02556452,0.12618204,-1.15276595,8.119399,-25.26153339,-17.14213439
1438,28.7695,-2.32524353,9.46778089,3.01030142,-0.42605625,-2.06236834,8.98932613,-1.66810843,2.24847792,-0.46267765,7.59150808,-1.46828752,-0.6701296,4.85028952,-26.0486151,0.12609454,-1.15229207,10.51514802,-27.65728095,-17.14213294
1439,28.7895,-2.2614313,9.45221504,3.37989516,-1.19009813,-2.09880577,9.04083952,-1.9848587,2.96226956,-0.49257347,7.57860164,-1.52104366,-0.62035245,4.85281054,-26.07165621,0.1260072,-1.15181899,14.79785283,-31.93998088,-17.14212805
1440,28.8096,-2.18940789,9.41583998,3.78136556,-2.61305146,-2.14226806,9.11231912,-2.33475781,4.3336808,-0.52366646,7.5666439,-1.57252732,-0.56928499,4.8553424,-26.094803,0.12591957,-1.15134435,24.74851189,-41.89061024,-17.14209835
1441,28.8296,-2.11587692,9.32804663,2.57341886,-7.56795185,-2.18636624,9.23400178,-1.07697354,9.23599648,-0.55561676,7.55577677,-1.62227787,-0.51717177,4.85785992,-26.11782517,0.12583254,-1.15087287,77.29973857,-94.44100385,-17.14126528
1442,28.8496,-2.22213867,9.25591579,-5.47750031,2.22705917,-2.0496856,9.33895323,7.0228076,-0.61331295,-0.58855143,7.5459689,-1.67105295,-0.46334404,4.86037571,-26.14083792,0.12574567,-1.15040218,44.50256219,-61.64447225,-17.14191006
1443,28.8696,-2.29914827,9.30989547,-2.73912457,2.84864165,-1.94128947,9.31668983,4.33231108,-1.29114827,-0.62245201,7.53725596,-1.71884545,-0.4075611,4.86288975,-26.16384126,0.12565894,-1.14993228,20.25610795,-37.39822403,-17.14211607
1444,28.8896,-2.34111706,9.36609166,-1.57193889,2.74541266,-1.86698548,9.29106014,3.21214146,-1.24670555,-0.65729952,7.52968341,-1.76577495,-0.34924394,4.86540206,-26.18683522,0.12557238,-1.14946317,13.22868831,-30.37081882,-17.1421305
1445,28.9096,-2.36486382,9.41928655,-0.84806272,2.57032539,-1.80997078,9.26722834,2.5345337,-1.1332066,-0.69307804,7.52330491,-1.81195696,-0.28812395,4.86791265,-26.2098198,0.12548598,-1.14899484,9.86797028,-27.01010388,-17.1421336
1446,28.9296,-2.37632975,9.46884734,-0.32180766,2.38550655,-1.7643187,9.24576947,2.05383324,-1.01293657,-0.72977305,7.51817821,-1.85742531,-0.22404268,4.8704215,-26.23279502,0.12539973,-1.14852729,7.93676852,-25.07890316,-17.14213464
1447,28.9496,-2.37844933,9.51471277,0.09608767,2.20134369,-1.72710909,9.22668442,1.68076583,-0.89639491,-0.76737022,7.5143637,-1.90216715,-0.15688825,4.87292864,-26.25576089,0.12531364,-1.14806052,6.73012237,-23.87225745,-17.14213508
1448,28.9696,-2.3729271,9.55691227,0.44727636,2.018798,-1.69665233,9.20988142,1.37363693,-0.78462997,-0.80585462,7.51192375,-1.94614099,-0.0865735,4.87543405,-26.27871744,0.1252277,-1.14759453,5.95286951,-23.0950048,-17.1421353
1449,28.9896,-2.36085012,9.59546679,0.75440859,1.83654913,-1.67187729,9.19527558,1.10973628,-0.67639359,-0.84521034,7.51092231,-1.98928679,-0.01302623,4.87793775,-26.30166468,0.12514191,-1.14712931,5.46003285,-22.60216826,-17.14213541
1450,29.0096,-2.34295208,9.63036302,1.03119233,1.65260884,-1.65206756,9.18281493,0.87528341,-0.56975985,-0.88542009,7.51142467,-2.031532,0.06381588,4.88043973,-26.32460262,0.12505627,-1.14666488,5.17344754,-22.31558302,-17.14213548
1451,29.0296,-2.31974407,9.66154468,1.28664387,1.46468972,-1.63673085,9.17248932,0.66118088,-0.46249665,-0.92646508,7.51349728,-2.07279552,0.14400815,4.88294,-26.34753128,0.12497077,-1.14620122,5.04922312,-22.19135863,-17.14213551
1452,29.0496,-2.29158573,9.688907,1.52713344,1.27021515,-1.62552804,9.16433601,0.46097123,-0.35207735,-0.96832479,7.51720766,-2.11299008,0.22760054,4.88543856,-26.37045067,0.12488542,-1.14573834,5.06343891,-22.20557444,-17.14213553
1453,29.0696,-2.25872618,9.71228973,1.75747613,1.06618409,-1.61823229,9.15844682,0.26974747,-0.23554614,-1.01097694,7.52262427,-2.1520238,0.3146383,4.88793542,-26.39336082,0.1248002,-1.14527625,5.20557649,-22.34771202,-17.14213553
1454,29.0896,-2.22132824,9.73146642,1.98156962,0.84892623,-1.61470497,9.15497888,0.08351599,-0.10927317,-1.05439736,7.52981643,-2.18980073,0.40516187,4.89043057,-26.41626173,0.12471512,-1.14481494,5.47587398,-22.61800949,-17.14213551
1455,29.1097,-2.17926208,9.74618874,2.20390794,0.61247988,-1.61489185,9.15417496,-0.10213847,0.03218736,-1.09878256,7.53890416,-2.22639923,0.49968488,4.89293648,-26.43926786,0.12462976,-1.14435213,5.8877115,-23.02984698,-17.14213548
1456,29.1297,-2.13297153,9.75588819,2.42546354,0.3527306,-1.61879414,9.15639409,-0.28865948,0.19386853,-1.14366257,7.54986801,-2.26134901,0.59729328,4.89542823,-26.4621503,0.12454495,-1.14389241,6.46133071,-23.60346612,-17.14213541
1457,29.1497,-2.08222023,9.76007428,2.65052134,0.05927008,-1.62647205,9.16212964,-0.4802599,0.38570038,-1.18922601,7.56281964,-2.29472172,0.69846302,4.89791828,-26.48502356,0.12446029,-1.14343349,7.24235977,-24.38449507,-17.1421353
1458,29.1697,-2.02690523,9.75794123,2.8824007,-0.28215049,-1.63806133,9.17211616,-0.68038615,0.62193461,-1.23544008,7.57783026,-2.32639031,0.80319125,4.90040664,-26.50788765,0.12437575,-1.14297537,8.30832038,-25.45045547,-17.14213509
1459,29.1897,-1.96685609,9.74831495,3.12447507,-0.69517084,-1.65376795,9.1874568,-0.89256078,0.92623902,-1.28226927,7.59497083,-2.35620564,0.91144988,4.90289332,-26.53074258,0.12429136,-1.14251806,9.80171608,-26.94385075,-17.14213467
1460,29.2097,-1.90184152,9.72937709,3.37909015,-1.22320782,-1.67386206,9.2098999,-1.11931687,1.34209367,-1.32967472,7.61431138,-2.38398037,1.02317571,4.9053783,-26.55358837,0.1242071,-1.14206155,12.00927814,-29.15141184,-17.1421337
1461,29.2297,-1.8316339,9.69803276,3.6415136,-1.95843941,-1.6986145,9.24247202,-1.35617845,1.9617846,-1.3776132,7.63592026,-2.40945813,1.13826068,4.9078616,-26.57642505,0.12412298,-1.14160587,15.60186068,-32.7439916,-17.14213092
1462,29.2497,-1.75641968,9.64812633,3.86063223,-3.147223,-1.72788835,9.29126307,-1.55242198,3.03181803,-1.42603519,7.65986321,-2.43224925,1.25655597,4.91034322,-26.59925261,0.124039,-1.141151,22.61190451,-39.75402367,-17.14211916
1463,29.2697,-1.68041905,9.56321664,3.46966401,-5.79135543,-1.75752323,9.37265126,-1.14194232,5.55408044,-1.47488089,7.68620319,-2.45167686,1.37797195,4.91282316,-26.62207109,0.12395517,-1.14069696,43.4781442,-60.62015473,-17.14201053
1464,29.2897,-1.69670415,9.41405689,-7.51528099,-3.59172228,-1.69452561,9.51581523,9.85798782,3.22843121,-1.52407167,7.71500837,-2.46657833,1.5035348,4.91530143,-26.6448805,0.12387149,-1.14024373,93.32136735,-110.46425423,-17.14288688
1465,29.3097,-1.8032927,9.42062758,-3.46714789,1.67369362,-1.54096798,9.50066597,5.82061875,-2.16911629,-1.57351735,7.7463873,-2.47725883,1.63521398,4.91777802,-26.66768085,0.12378797,-1.13979131,31.76610834,-48.90819704,-17.14208869
1466,29.3297,-1.85312465,9.45709137,-1.73258274,1.85261908,-1.44400279,9.45293077,4.09137467,-2.4851934,-1.62312551,7.78045002,-2.48249653,1.77191403,4.92025295,-26.69047216,0.1237046,-1.13933971,19.98271975,-37.12484623,-17.14212647
1467,29.3497,-1.87756342,9.49276763,-0.78457392,1.69570708,-1.37239274,9.40318699,3.14162153,-2.47082428,-1.67277005,7.81729982,-2.48066901,1.91400612,4.92272621,-26.71325444,0.1236214,-1.13888891,15.29761276,-32.43974528,-17.14213252
1468,29.3697,-1.88649736,9.52452542,-0.1431805,1.47520011,-1.31640392,9.35445316,2.49012176,-2.39868562,-1.72229652,7.85704914,-2.47047963,2.06192443,4.9251978,-26.73602772,0.12353837,-1.13843892,12.90861098,-30.05074523,-17.14213425
1469,29.3897,-1.88431445,9.55166062,0.34220369,1.23655928,-1.27182819,9.30731388,1.98500784,-2.31451236,-1.7715251,7.8998175,-2.45066703,2.21594282,4.92766774,-26.758792,0.12345551,-1.13798973,11.58491958,-28.7270545,-17.14213491
1470,29.4098,-1.87334338,9.57403314,0.73727135,0.98839252,-1.23631272,9.26166192,1.55908578,-2.22785168,-1.82049226,7.94596601,-2.41972953,2.37699827,4.93014836,-26.78166107,0.1233724,-1.1375391,10.86449404,-28.00662926,-17.14213522
1471,29.4298,-1.85518391,9.59127237,1.07055188,0.73422693,-1.20895416,9.21797455,1.18270752,-2.14060655,-1.86847692,7.99516045,-2.37654928,2.54347112,4.93261499,-26.80440737,0.12328988,-1.1370915,10.54578665,-27.68792202,-17.14213537
1472,29.4498,-1.83079504,9.603342,1.36254803,0.47098706,-1.18882349,9.17605745,0.83368697,-2.05034702,-1.91546144,8.04774528,-2.31944253,2.71600465,4.93507996,-26.82714473,0.12320753,-1.13664469,10.52047948,-27.66261493,-17.14213545
1473,29.4698,-1.80088125,9.6100301,1.62452674,0.19544954,-1.17551182,9.13600376,0.49901586,-1.95358669,-1.96115022,8.10383931,-2.24666795,2.89433582,4.93754329,-26.84987316,0.12312536,-1.13619867,10.7368047,-27.87894019,-17.14213549
1474,29.4898,-1.76596505,9.61104977,1.86376292,-0.09665928,-1.16882939,9.09798812,0.16943285,-1.84566128,-2.00521053,8.1635548,-2.15623912,3.078074,4.94000497,-26.87259268,0.12304335,-1.13575343,11.17355526,-28.31569075,-17.14213549
1475,29.5098,-1.72644998,9.60601696,2.0850554,-0.41084048,-1.16874831,9.06229161,-0.16218067,-1.72052511,-2.04726673,8.22699473,-2.04583626,3.26667456,4.94246502,-26.89530331,0.12296153,-1.13530898,11.83170492,-28.9738404,-17.14213548
1476,29.5298,-1.68266158,9.59442115,2.29149008,-0.75436343,-1.17536939,9.0293347,-0.50168553,-1.57014934,-2.08689246,8.2942492,-1.91268443,3.45937807,4.94492344,-26.91800505,0.12287988,-1.1348653,12.73286269,-29.87499811,-17.14213542
1477,29.5498,-1.63487784,9.57558061,2.48475867,-1.13731256,-1.18890236,8.99972727,-0.8541645,-1.38335639,-2.12360003,8.36539004,-1.75339258,3.65509134,4.94738022,-26.94069792,0.12279841,-1.13442239,13.92342459,-31.06555991,-17.14213533
1478,29.5698,-1.58335718,9.54856823,2.66506484,-1.5746082,-1.20965209,8.97435154,-1.22402604,-1.14358596,-2.1568261,8.44046218,-1.56375591,3.85217441,4.94983537,-26.96338195,0.12271711,-1.13398025,15.48677058,-32.62890572,-17.14213514
1479,29.5898,-1.5283749,9.51207806,2.83026262,-2.09021469,-1.23800065,8.95450956,-1.61435681,-0.82433369,-2.18591336,8.51946953,-1.33854181,4.04808727,4.95228891,-26.98605714,0.122636,-1.13353888,17.57185633,-34.7139911,-17.14213477
1480,29.6098,-1.47029564,9.46416141,2.97262304,-2.72687701,-1.27435718,8.94221024,-2.02386139,-0.37888153,-2.21008799,8.60235186,-1.07131671,4.23885681,4.95474082,-27.00872351,0.12255506,-1.13309827,20.46323502,-37.60536898,-17.14213396
1481,29.6298,-1.40978393,9.40163821,3.06589929,-3.57176632,-1.31897199,8.94079329,-2.43393809,0.2860234,-2.2284352,8.68894957,-0.75443551,4.41840133,4.95719111,-27.03138107,0.12247431,-1.13265841,24.77623769,-41.91836958,-17.14213189
1482,29.6498,-1.3486436,9.31857552,3.00050614,-4.83483657,-1.37111831,8.95649864,-2.74346497,1.38901663,-2.23987788,8.77895569,-0.37943492,4.57803926,4.95963979,-27.05402985,0.12239374,-1.13221931,32.11698205,-49.25910754,-17.14212549
1483,29.6698,-1.29461465,9.20182085,2.11206575,-7.08155187,-1.42429892,9.0029805,-2.29559603,3.50598047,-2.24317329,8.8718685,0.06121691,4.70735235,4.96208686,-27.07666985,0.12231336,-1.13178094,47.81483054,-64.95694469,-17.14211414
1484,29.6898,-1.29782488,9.03325112,-3.78305357,-8.66987784,-1.42969611,9.09906255,3.09809759,5.00430993,-2.23701133,8.96698743,0.56272281,4.79691121,4.96453233,-27.09930109,0.12223317,-1.1313433,74.37074757,-91.51331802,-17.14257045
1485,29.7099,-1.41529579,8.9190111,-6.20646072,-3.10030567,-1.33130796,9.13925412,4.98861029,-0.58593554,-2.22038466,9.06377146,1.09569767,4.81714537,4.9669884,-27.12203668,0.12215276,-1.13090416,49.53045574,-66.67257093,-17.14211519
1486,29.7299,-1.52865274,8.880407,-5.16786518,-1.12797093,-1.24787319,9.10485718,3.3877764,-2.46414818,-2.19290473,9.15938621,1.65801586,4.72258701,4.96943066,-27.1446504,0.12207292,-1.13046791,35.93645411,-53.07858039,-17.14212628
1487,29.7499,-1.62495894,8.86675377,-4.52838721,-0.31573771,-1.19299697,9.04878858,2.16496102,-3.03830772,-2.15391542,9.25171305,2.24143295,4.48407778,4.97187132,-27.1672554,0.12199324,-1.13003235,30.47359085,-47.6157239,-17.14213306
1488,29.7699,-1.71169868,8.86627416,-4.17699739,0.25405269,-1.15920096,8.9859062,1.25534514,-3.20935886,-2.10341075,9.33767134,2.79973852,4.08490365,4.97431039,-27.1898517,0.12191373,-1.12959747,27.60177636,-44.7439119,-17.14213554
1489,29.7899,-1.79276624,8.87677314,-3.93681007,0.79724416,-1.1414665,8.921552,0.54495176,-3.20582391,-2.04251513,9.41411417,3.27002393,3.53774303,4.97674787,-27.2124393,0.12183438,-1.12916328,25.60344333,-42.74557985,-17.14213652
1490,29.8099,-1.86913158,8.89822253,-3.69273169,1.34731301,-1.13649856,8.85828825,-0.02894435,-3.10875727,-1.97355363,9.47850745,3.59992086,2.89017403,4.97918377,-27.23501823,0.12175518,-1.12872977,23.85906026,-41.00119701,-17.14213675
1491,29.8299,-1.94006889,8.93051967,-3.38927832,1.87528626,-1.14195566,8.7975784,-0.50211652,-2.954674,-1.89959354,9.52949043,3.76971871,2.20768467,4.98161808,-27.2575885,0.12167613,-1.12829694,22.17931767,-39.32145429,-17.14213662
1492,29.8499,-2.00424617,8.97282756,-3.01818002,2.34285718,-1.15606097,8.74034974,-0.89671347,-2.76308437,-1.82374367,9.56697282,3.79329625,1.54809198,4.98405081,-27.28015012,0.12159724,-1.12786479,20.5548354,-37.69697178,-17.14213638
1493,29.8699,-2.06045964,9.02366715,-2.59679411,2.72601583,-1.17739954,8.6872256,-1.22747096,-2.54578117,-1.74862279,9.59181035,3.70274658,0.94719867,4.98648197,-27.3027031,0.12151849,-1.12743333,19.02778945,-36.16992562,-17.14213617
1494,29.8899,-2.10794385,9.0812586,-2.14915509,3.01811875,-1.204804,8.63863763,-1.5047679,-2.31053135,-1.6761637,9.60535123,3.5324831,0.41941514,4.98891155,-27.32524745,0.12143989,-1.12700254,17.63500913,-34.77714514,-17.14213601
1495,29.9099,-2.14639039,9.14381685,-1.69598244,3.22412787,-1.23728522,8.59488762,-1.73624896,-2.06274055,-1.60766395,9.60907874,3.31086996,-0.03481487,4.99133957,-27.3477832,0.12136144,-1.12657245,16.39389099,-33.5360269,-17.1421359
1496,29.9299,-2.1758448,9.20971799,-1.25187039,3.35430892,-1.27398765,8.5561855,-1.92774115,-1.80629013,-1.54393356,9.60440686,3.0583284,-0.42187576,4.99376601,-27.37031036,0.12128314,-1.12614303,15.30584862,-32.44798446,-17.14213584
1497,29.9499,-2.1965869,9.27756048,-0.82587956,3.42014826,-1.31415882,8.52267475,-2.08379414,-1.54400331,-1.48544517,9.5925937,2.78846872,-0.75043065,4.99619089,-27.39282893,0.12120498,-1.12571429,14.36313134,-31.50526714,-17.1421358
1498,29.9699,-2.20903499,9.3461667,-0.42305463,3.43235003,-1.35712733,8.49445048,-2.20800851,-1.27793123,-1.4324519,9.57472176,2.50993616,-1.02913258,4.99861421,-27.41533893,0.12112698,-1.12528623,13.55412301,-30.69625878,-17.14213577
1499,29.9899,-2.21368012,9.41455857,-0.04583391,3.40011021,-1.40228608,8.47157284,-2.30323999,-1.00954356,-1.38506978,9.55170897,2.22802479,-1.26570781,5.00103597,-27.43784038,0.12104912,-1.12485884,12.86650693,-30.00864268,-17.14213576
1500,30.01,-2.21101444,9.48225887,0.30659982,3.33059722,-1.44931595,8.45400335,-2.37200672,-0.73851372,-1.34313788,9.52418351,1.94443588,-1.4676535,5.00346828,-27.46044573,0.12097101,-1.12443,12.28625709,-29.42839283,-17.14213574
1501,30.03,-2.20159713,9.54791836,0.63075054,3.23068944,-1.49722993,8.44193542,-2.41533484,-0.4682195,-1.30705986,9.49307629,1.66369085,-1.63846597,5.00588692,-27.48293007,0.12089345,-1.12400397,11.80935525,-28.95149098,-17.14213574
1502,30.05,-2.18595783,9.61131546,0.9288958,3.10510137,-1.54577067,8.43527586,-2.43484581,-0.19772559,-1.27657552,9.45881458,1.385134,-1.78379718,5.00830401,-27.5054059,0.12081602,-1.1235786,11.42481269,-28.56694842,-17.14213573
1503,30.07,-2.16461038,9.67197828,1.20167888,2.95786766,-1.59447007,8.43402632,-2.43128663,0.07276224,-1.25163911,9.42186862,1.10886902,-1.90747599,5.01071956,-27.52787322,0.12073874,-1.12315391,11.12678495,-28.26892067,-17.14213572
1504,30.09,-2.13805521,9.72950804,1.44977889,2.79229683,-1.64287029,8.43818593,-2.40493389,0.34319118,-1.23220806,9.38263808,0.83449341,-2.01275812,5.01313356,-27.55033206,0.1206616,-1.12272989,10.91146188,-28.0535976,-17.14213572
1505,30.11,-2.10677953,9.78356638,1.67382979,2.61114676,-1.69051411,8.44775391,-2.35556518,0.61361461,-1.21825239,9.34146212,0.56115078,-2.10245483,5.01554603,-27.57278242,0.1205846,-1.12230654,10.77716145,-27.91929716,-17.14213571
1506,30.13,-2.07125865,9.83386577,1.87438206,2.41676449,-1.7369344,8.46273122,-2.28239986,0.88414427,-1.20976389,9.29862733,0.28751006,-2.17902491,5.01795695,-27.59522432,0.12050774,-1.12188385,10.72453799,-27.86667369,-17.1421357
1507,30.15,-2.03195784,9.88016243,2.05189071,2.21119477,-1.78164206,8.48312116,-2.184,1.15489329,-1.20676643,9.25437419,0.01167827,-2.24462623,5.02036634,-27.61765778,0.12043102,-1.12146184,10.75696794,-27.89910363,-17.14213569
1508,30.17,-1.9893342,9.92225117,2.20671949,1.99626166,-1.82411141,8.50892869,-2.05811539,1.42589683,-1.20932858,9.20890293,-0.26895854,-2.301118,5.02277419,-27.6400828,0.12035444,-1.12104049,10.88119599,-28.02333166,-17.14213567
1509,30.19,-1.94383834,9.95996158,2.33915453,1.77362634,-1.86376176,8.5401577,-1.90144724,1.69698728,-1.21758041,9.16238012,-0.55798529,-2.34999381,5.02518052,-27.6624994,0.120278,-1.12061981,11.1083679,-28.25050355,-17.14213565
1510,30.21,-1.89591579,9.99315513,2.44942265,1.5448228,-1.89993313,8.57680504,-1.70928959,1.96758128,-1.23173639,9.11494742,-0.86033476,-2.39220428,5.02758531,-27.6849076,0.12020169,-1.1201998,11.45565452,-28.59779014,-17.14213562
1511,30.23,-1.84600796,10.02172287,2.53771035,1.3112718,-1.93185297,8.61884874,-1.47498268,2.23629389,-1.25212765,9.0667358,-1.1828532,-2.42778523,5.02998858,-27.7073074,0.12012553,-1.11978046,11.9488065,-29.09094208,-17.14213557
1512,30.25,-1.79455282,10.04558304,2.60417972,1.07427144,-1.95858934,8.66622543,-1.1890759,2.50020615,-1.27924818,9.01789035,-1.53515333,-2.4551158,5.03239033,-27.72969882,0.1200495,-1.11936179,12.62620774,-29.76834325,-17.14213551
1513,30.27,-1.74198524,10.06467837,2.64897768,0.83496104,-1.9789832,8.71878685,-0.83805203,2.75341011,-1.31382212,8.96861665,-1.93089926,-2.46942737,5.03479057,-27.75208188,0.11997361,-1.11894378,13.54535672,-30.68749214,-17.14213542
1514,30.29,-1.68873731,10.07897223,2.67223512,0.59425144,-1.99154949,8.77621356,-0.40245881,2.98398308,-1.35690249,8.91927078,-2.38967417,-2.45970808,5.03718928,-27.77445658,0.11989786,-1.11852643,14.79314337,-31.93527867,-17.1421353
1515,30.3101,-1.63497133,10.08847822,2.67401154,0.35150157,-1.9943206,8.83815426,0.14849016,3.16813561,-1.41030653,8.87030227,-2.94232357,-2.40152951,5.03959846,-27.79693475,0.11982187,-1.11810767,16.51107884,-33.65321399,-17.14213515
1516,30.3301,-1.58165207,10.09308663,2.65435763,0.1091777,-1.98465582,8.90258732,0.84622305,3.25183245,-1.47568626,8.82361879,-3.62032707,-2.2433185,5.04199415,-27.81929274,0.11974639,-1.11769165,18.87543084,-36.01756596,-17.14213512
1517,30.3501,-1.52893902,10.09283565,2.61340984,-0.13463039,-1.95923813,8.96684565,1.72724846,3.12442112,-1.55621116,8.78196111,-4.46032935,-1.87251444,5.04438832,-27.84164242,0.11967105,-1.11727629,22.12845333,-39.27058918,-17.14213585
1518,30.3701,-1.47725563,10.08768068,2.55149896,-0.38157323,-1.91453787,9.02470253,2.75320657,2.5636351,-1.65498749,8.75160058,-5.42430136,-1.06520026,5.04678099,-27.8639838,0.11959583,-1.1168616,26.31374814,-43.45588787,-17.14213973
1519,30.3901,-1.42701027,10.07753707,2.46998478,-0.6338105,-1.85025025,9.06455701,3.58856676,1.29333343,-1.77191163,8.74422281,-6.17807228,0.45692464,5.04917215,-27.88631689,0.11952074,-1.11644757,30.34558049,-47.48773002,-17.14214953
1520,30.4101,-1.37856451,10.06228991,2.3722701,-0.8916068,-1.77716668,9.07307821,3.52426627,-0.44063768,-1.89583062,8.77327358,-6.01598214,2.44827871,5.05156182,-27.9086417,0.11944577,-1.11603422,31.24157593,-48.38372846,-17.14215253
1521,30.4301,-1.33219959,10.04186548,2.26241228,-1.15042407,-1.7157435,9.05068658,2.52811353,-1.64815739,-2.00600689,8.8384062,-4.90989676,3.91420302,5.05394999,-27.93095826,0.11937095,-1.11562157,28.11834899,-45.2604914,-17.14214241
1522,30.4501,-1.28814078,10.01631074,2.14154098,-1.40368159,-1.67680474,9.01287015,1.39410506,-2.02078208,-2.09139114,8.92408568,-3.65494232,4.53967327,5.05633666,-27.95326657,0.11929627,-1.11520959,23.90438484,-41.04652133,-17.14213649
1523,30.4701,-1.24662216,9.9857834,2.00803117,-1.64724311,-1.65821197,8.97296577,0.51289766,-1.92057587,-2.15388771,9.01681748,-2.64015058,4.68261727,5.05872184,-27.97556665,0.11922176,-1.1147983,20.42578168,-37.5679168,-17.14213512
1524,30.4901,-1.20791775,9.95049761,1.85981015,-1.87934121,-1.6545645,8.93727672,-0.11110376,-1.63048505,-2.19862328,9.11008418,-1.86785379,4.62421394,5.06110553,-27.99785851,0.1191474,-1.11438767,17.89496555,-35.03710061,-17.14213506
1525,30.5101,-1.17233805,9.91069209,1.69536617,-2.09908908,-1.66141335,8.90816601,-0.54802055,-1.27510383,-2.22973633,9.20128405,-1.26641882,4.48817062,5.06348773,-28.02014216,0.11907319,-1.11397771,16.10463735,-33.24677257,-17.14213522
1526,30.5301,-1.1402171,9.86662145,1.51384021,-2.30572254,-1.67562285,8.88638081,-0.85488218,-0.90257272,-2.25002851,9.28941536,-0.77795718,4.32186365,5.06586846,-28.04241762,0.11899915,-1.11356839,14.84572392,-31.98785929,-17.14213537
1527,30.5501,-1.11190068,9.81855619,1.31489061,-2.49840481,-1.69499334,8.87205711,-1.0689899,-0.53058317,-2.26135368,9.3740716,-0.36482598,4.1421477,5.0682477,-28.0646849,0.11892527,-1.11315972,13.96948758,-31.11162307,-17.14213549
1528,30.5701,-1.08773762,9.76678421,1.09852492,-2.67624421,-1.71792174,8.86511427,-1.21370228,-0.16493538,-2.26496611,9.45504553,-0.00367418,3.95393127,5.07062547,-28.08694401,0.11885154,-1.11275168,13.37762247,-30.51975804,-17.14213557
1529,30.5901,-1.06807459,9.71161129,0.86492208,-2.83835331,-1.74317653,8.86540943,-1.30349349,0.19322491,-2.26175065,9.53217424,0.31979344,3.75747268,5.07300176,-28.10919497,0.11877797,-1.11234428,13.00652882,-30.14866444,-17.14213562
1530,30.6102,-1.05319317,9.65306224,0.61294653,-2.98455804,-1.76988949,8.87285169,-1.34726546,0.54622256,-2.2523058,9.60563505,0.61561475,3.55027095,5.07538846,-28.13154898,0.11870419,-1.11193547,12.81533496,-29.95747061,-17.14213565
1531,30.6302,-1.0435844,9.59206155,0.34505151,-3.11251895,-1.79692405,8.88723878,-1.34960224,0.89159642,-2.23725335,9.67448329,0.8859198,3.33245185,5.07776181,-28.15378363,0.11863092,-1.11152932,12.78143255,-29.92356823,-17.14213567
1532,30.6502,-1.03950818,9.52868494,0.05957645,-3.22194649,-1.82361557,8.90848253,-1.31317246,1.2319985,-2.21700994,9.73884269,1.1350382,3.10107178,5.0801337,-28.17601016,0.11855781,-1.11112379,12.89017036,-30.03230605,-17.14213569
1533,30.6702,-1.0413249,9.46331718,-0.2444506,-3.31132071,-1.84919549,8.93648783,-1.23837602,1.56773595,-2.19198373,9.79842357,1.36434177,2.85430363,5.08250412,-28.19822858,0.11848484,-1.11071887,13.13609242,-30.27822812,-17.1421357
1534,30.6902,-1.04941982,9.39638153,-0.56853206,-3.37823277,-1.87288828,8.971157,-1.12419964,1.89818346,-2.16256499,9.85290039,1.57431967,2.59036388,5.08487309,-28.22043892,0.11841203,-1.11031457,13.51894895,-30.66108466,-17.14213571
