,Time,xPosition0,yPosition0,xVelocity0,yVelocity0,xPosition1,yPosition1,xVelocity1,yVelocity1,xPosition2,yPosition2,xVelocity2,yVelocity2,xPosition3,yPosition3,xVelocity3,yVelocity3,xPosition4,yPosition4,xVelocity4,yVelocity4,xPosition5,yPosition5,xVelocity5,yVelocity5,xPosition6,yPosition6,xVelocity6,yVelocity6,xPosition7,yPosition7,xVelocity7,yVelocity7,xPosition8,yPosition8,xVelocity8,yVelocity8,xPosition9,yPosition9,xVelocity9,yVelocity9,KineticEnergy,Potential,Energy
133,2.66,3.38456464,1.25360921,0.65710584,3.47665239,1.17028695,5.96473314,1.78139503,2.17315512,-40.56270763,-54.25741535,-16.52524422,-20.83362617,1.14451445,4.23658738,0.83668459,-0.92824687,-8.37468979,0.65664298,0.26945521,1.00688087,0.97251073,0.45654219,-0.59994824,-1.19096362,2.38457737,-9.88580954,-0.88113708,-3.47325926,3.71737742,2.43323315,-1.56402899,-3.80189327,-0.17818622,-1.06552823,-3.32713968,-1.38122956,49.14175208,59.40740506,19.35285754,24.95253038,885.92250513,-61.97019242,823.95231271
134,2.68,3.39758483,1.32454999,0.64696283,3.62412321,1.20597083,6.0072706,1.78682609,2.08138807,-40.8932104,-54.67408508,-16.52503342,-20.83334716,1.16147284,4.21822183,0.85926312,-0.90916887,-8.36918312,0.67678532,0.28121881,1.00734403,0.96060288,0.43268094,-0.5909339,-1.19470565,2.36694044,-9.95518139,-0.88255349,-3.46394295,3.68526521,2.35583268,-1.64897393,-3.94476434,-0.24425093,-1.09252837,-3.27945346,-1.31923877,49.52880742,59.90645348,19.35267735,24.95231243,886.65770659,-62.70535937,823.95234722
135,2.7,3.41054288,1.39891292,0.65196232,3.82312448,1.24175388,6.04801836,1.7913369,1.99408911,-41.22370899,-55.09074927,-16.5248257,-20.83307238,1.17888892,4.20018835,0.88243541,-0.89494883,-8.36344077,0.69693639,0.29302266,1.00775344,0.94886976,0.40877128,-0.58246221,-1.195843,2.34927534,-10.02436791,-0.88395425,-3.4547247,3.65132889,2.27510747,-1.74753503,-4.13861419,-0.3093691,-1.11831516,-3.23248029,-1.25986198,49.91585919,60.40549758,19.3525002,24.95209805,887.91244395,-63.96002278,823.95242117
136,2.72,3.42382546,1.47806326,0.68173365,4.11220612,1.27761903,6.08706042,1.79505388,1.91074001,-41.55420345,-55.507408,-16.52462101,-20.83280172,1.19677356,4.18239489,0.90610584,-0.88509087,-8.35746194,0.7170951,0.30486749,1.00810836,0.93730133,0.38486305,-0.57445096,-1.19459916,2.33158237,-10.09337102,-0.88533934,-3.44560228,3.6152109,2.18970392,-1.86948114,-4.42192845,-0.37355472,-1.14293903,-3.18619443,-1.20291914,50.30290745,60.90453742,19.35232601,24.95188715,890.10001482,-66.14740142,823.9526134
137,2.74,3.43812531,1.56460838,0.7600019,4.58895836,1.31355146,6.12447133,1.79808157,1.83090747,-41.88469385,-55.92406136,-16.52441926,-20.8325351,1.215136,4.16475846,0.93020479,-0.8791824,-8.3512458,0.73726035,0.31675404,1.00840799,0.92588926,0.36100179,-0.56681005,-1.19117762,2.31386187,-10.16219262,-0.88670873,-3.4365735,3.57624478,2.09702761,-2.03868805,-4.89223756,-0.43682128,-1.16644702,-3.14057091,-1.14824729,50.68995225,61.40357308,19.35215471,24.95167965,894.36422282,-70.41089991,823.95332292
138,2.76,3.45505587,1.66507156,0.97261829,5.629524,1.3495383,6.16031765,1.80050881,1.75422517,-42.21518024,-56.34070943,-16.5242204,-20.83227242,1.23398429,4.14720367,0.9546852,-0.87687301,-8.3447915,0.75743104,0.32868296,1.00865153,0.91462715,0.33722918,-0.55943632,-1.1857657,2.29611413,-10.23083456,-0.88806245,-3.42763615,3.53284014,1.9905693,-2.34117767,-5.9256304,-0.49918179,-1.18888304,-3.09558464,-1.09569848,51.07699366,61.90260463,19.35198622,24.95147546,905.75254967,-81.79322832,823.95932135
139,2.78,3.48252834,1.84787869,1.10714661,31.98127172,1.38556835,6.19465919,1.80241534,1.68037989,-42.54566268,-56.75735228,-16.52402436,-20.8320136,1.25332578,4.12966168,0.97952425,-0.87785023,-8.33809819,0.77760603,0.34065487,1.00883807,0.9035109,0.31358321,-0.55219582,-1.17854344,2.27833947,-10.29929866,-0.88940051,-3.4187879,3.47710504,1.80191819,-2.56473318,-32.26943079,-0.56064872,-1.21028818,-3.05120767,-1.04513823,51.46403172,62.40163212,19.35182048,24.95127451,1904.75411955,-267.70279434,1637.05132521
140,2.8,3.49628515,2.40736532,0.64467451,27.64667498,1.42163295,6.2275493,1.80406149,1.60898545,-42.87614123,-57.17399,-16.52383109,-20.83175854,1.27317152,4.11207157,1.00545329,-0.88148694,-8.33116503,0.79778417,0.35266677,1.00896514,0.89254183,0.29009403,-0.54452356,-1.17048281,2.26053822,-10.36758662,-0.89072206,-3.41001943,3.43330354,1.23675796,-2.19211983,-27.92543666,-0.62123343,-1.23070137,-3.00731692,-0.99651791,51.8510665,62.90065563,19.35165742,24.95107672,1643.16532342,-59.97127572,1583.1940477
141,2.82,3.50865976,2.95947695,0.59274426,27.58138752,1.45773469,6.25902988,1.806297,1.53928565,-43.20661594,-57.59062265,-16.52364052,-20.83150718,1.29357154,4.09439673,1.03550488,-0.88589238,-8.32399135,0.8179642,0.36470432,1.00902634,0.88174077,0.26674703,-0.53529497,-1.16494042,2.24271073,-10.43569977,-0.89202304,-3.40130101,3.38903412,0.67919554,-2.23621506,-27.8469008,-0.68094235,-1.25016314,-2.96357382,-0.95003973,52.23809803,63.39967521,19.35149695,24.95088202,1638.93900725,-55.74776632,1583.19124093
142,2.84,3.51996263,3.51091839,0.53635955,27.56600103,1.49389609,6.28912637,1.81023924,1.4704354,-43.53708687,-58.00725031,-16.52345256,-20.83125942,1.31463564,4.07665358,1.07203483,-0.88757692,-8.3165768,0.83814474,0.37675099,1.00901505,0.87113679,0.24345805,-0.52513486,-1.16510119,2.22485746,-10.50363877,-0.89329879,-3.39259963,3.34382437,0.12261602,-2.28510186,-27.81362919,-0.7397757,-1.26871901,-2.91973556,-0.90597545,52.62512639,63.89869093,19.35133902,24.95069033,1637.39585846,-54.20495716,1583.1909013
143,2.86,3.53006703,4.06217595,0.47308391,27.56011185,1.53016559,6.31784761,1.8174133,1.40164057,-43.86755406,-58.42387305,-16.52326716,-20.83101519,1.33648854,4.05894372,1.11373368,-0.88180268,-8.30892136,0.85832428,0.38879064,1.00892543,0.86072276,0.22009582,-0.51688419,-1.17225604,2.20697897,-10.57140364,-0.89454459,-3.38388168,3.29763176,-0.43339341,-2.33374357,-27.78761261,-0.79773084,-1.28642012,-2.87576555,-0.86461123,53.01215161,64.39770285,19.35118353,24.95050157,1636.34559232,-53.15478151,1583.19081082
144,2.88,3.53886078,4.61331615,0.40601372,27.55351262,1.5666288,6.34518886,1.83006059,1.33240481,-44.19801757,-58.84049094,-16.52308424,-20.8307744,1.3591798,4.04144996,1.15463292,-0.86592866,-8.30102532,0.87850121,0.40080788,1.00875263,0.85042723,0.19652989,-0.51370718,-1.18506055,2.18907591,-10.63899369,-0.89575539,-3.37511162,3.25050334,-0.98888942,-2.37813733,-27.76192365,-0.85480671,-1.30332304,-2.8318614,-0.82618687,53.39917375,64.89671101,19.35103044,24.95031569,1635.3023301,-52.11152372,1583.19080638
145,2.9,3.54630365,5.16430306,0.33816971,27.54495206,1.60342527,6.3711437,1.85133473,1.26323403,-44.52847745,-59.25710405,-16.52290375,-20.830537,1.3826243,4.02435869,1.1882498,-0.84230582,-8.29288929,0.89867381,0.41278854,1.00849296,0.84013075,0.17267468,-0.51703585,-1.20069565,2.17114903,-10.7064075,-0.8969256,-3.36625058,3.20254924,-1.54387002,-2.41613767,-27.73621838,-0.91100835,-1.31948787,-2.78841958,-0.79080422,53.78619284,65.39571549,19.35087967,24.95013261,1634.21769725,-51.02687681,1583.19082044
146,2.92,3.55237469,5.71510481,0.26835023,27.53479863,1.64076248,6.39573723,1.88459573,1.19705702,-44.85893374,-59.67371244,-16.52272563,-20.83030289,1.40664494,4.0077764,1.21224303,-0.81581644,-8.28451411,0.91884033,0.42472007,1.00814399,0.82970545,0.14850017,-0.52640466,-1.21665478,2.1531992,-10.77364282,-0.89804871,-3.35725466,3.15390196,-2.09834523,-2.44753341,-27.7115644,-0.96634983,-1.33497478,-2.7459278,-0.75835873,54.17320895,65.89471634,19.35073115,24.94995227,1633.13898495,-49.94817936,1583.19080559
147,2.94,3.55701091,6.26566002,0.19476844,27.51928136,1.67889315,6.41908835,1.9302111,1.14029594,-45.18938649,-60.09031619,-16.52254981,-20.83007202,1.4310585,3.9917206,1.22791381,-0.79006928,-8.27590088,0.93899897,0.43659176,1.00770446,0.8190433,0.12401617,-0.54047583,-1.23148835,2.13522744,-10.84069646,-0.8991169,-3.3480728,3.10468669,-2.65234533,-2.47310226,-27.68881128,-1.02085473,-1.34983974,-2.70482513,-0.72854264,54.56022211,66.3937136,19.35058484,24.94977461,1631.99790593,-48.80713582,1583.19077011
148,2.96,3.56017041,6.81580076,0.1221642,27.49269201,1.71800694,6.44145744,1.98103151,1.09954587,-45.51983575,-60.50691534,-16.52237624,-20.82984431,1.45572175,3.97615827,1.23759154,-0.76658982,-8.26705089,0.95914791,0.44839494,1.00717424,0.80806434,0.09925203,-0.55787683,-1.24462439,2.11723495,-10.9075641,-0.90012044,-3.33864404,3.05500989,-3.20591323,-2.49385269,-27.66838859,-1.07455401,-1.36413109,-2.66539665,-0.70092054,54.94723236,66.89270734,19.35044067,24.94959957,1630.64820713,-47.45743841,1583.19076873
149,2.98,3.56197136,7.36529544,0.06046521,27.45550157,1.75808804,6.4631742,2.0251044,1.07416077,-45.85028155,-60.92350998,-16.52220488,-20.82961969,1.48053554,3.96103998,1.24324502,-0.74565591,-8.25796558,0.97928534,0.46012304,1.0065541,0.79671339,0.07424309,-0.5775206,-1.25597895,2.09922314,-10.97424008,-0.90104686,-3.32889374,3.00495836,-3.75909752,-2.51072156,-27.65046385,-1.12748243,-1.37788807,-2.62774236,-0.67503139,55.33423975,67.3916976,19.35029858,24.94942709,1629.08544924,-45.89463999,1583.19080925
150,3.001,3.56271293,7.94141143,0.01314902,27.4127683,1.80097581,6.4855312,2.05686509,1.05571689,-46.19724599,-61.36092954,-16.52202725,-20.82938712,1.50668021,3.94558989,1.24632916,-0.72617988,-8.24817444,1.00041531,0.47235184,1.00580787,0.78435464,0.04775799,-0.59971544,-1.2661234,2.0802918,-11.04403556,-0.90191857,-3.3182071,2.95207667,-4.33958341,-2.52512971,-27.63437626,-1.1822661,-1.391791,-2.59005571,-0.64926799,55.74059447,67.91563369,19.35015158,24.94924868,1627.40324462,-44.21239858,1583.19084603
151,3.021,3.56265147,8.48928106,-0.01727045,27.37497684,1.84230568,6.50648005,2.07434751,1.03894167,-46.52768486,-61.7775151,-16.52186022,-20.82916866,1.53162045,3.93123446,1.24745374,-0.70966612,-8.23861164,1.02052362,0.48391411,1.00500877,0.77214068,0.02235157,-0.62180024,-1.2742923,2.0622461,-11.11029342,-0.90262926,-3.30747576,2.9014579,-4.89213945,-2.53639718,-27.62165081,-1.23372191,-1.40453978,-2.55577162,-0.62575491,56.12759612,68.41461699,19.35001361,24.94908127,1625.92940186,-42.73854296,1583.1908589
152,3.041,3.56208796,9.03644561,-0.03775249,27.34238969,1.88389215,6.52707422,2.08314516,1.02004047,-46.85812041,-62.19409631,-16.52169524,-20.8289531,1.55657035,3.91719224,1.2473676,-0.69480896,-8.22881843,1.0406151,0.4953936,1.00412586,0.7594789,-0.00320534,-0.64445081,-1.28120294,2.04418761,-11.17632993,-0.90319163,-3.29604175,2.85063298,-5.44446624,-2.54582803,-27.61145285,-1.28450613,-1.41682631,-2.52286573,-0.60301266,56.51459503,68.91359696,19.34987757,24.94891625,1624.64820912,-41.45734963,1583.19085949
153,3.061,3.56118361,9.58301135,-0.05183905,27.31499922,1.92559511,6.54726456,2.08643351,0.99859099,-47.18855268,-62.61067324,-16.52153225,-20.8287404,1.58150946,3.90343292,1.24642149,-0.68133466,-8.21879644,1.06068811,0.5067913,1.00316163,0.74636047,-0.02888934,-0.66743141,-1.28702923,2.02611972,-11.24212899,-0.90356076,-3.28368813,2.79963395,-5.99661461,-2.55387817,-27.60382061,-1.33464443,-1.42866441,-2.49114808,-0.58089239,56.90159123,69.41257365,19.34974341,24.94875358,1623.56547086,-40.37461451,1583.19085635
154,3.081,3.56004126,10.12907502,-0.06185638,27.29203466,1.96732689,6.56700369,2.08629655,0.97501488,-47.51898171,-63.02724594,-16.52137122,-20.82853049,1.60642304,3.88993115,1.24484586,-0.66902045,-8.2085473,1.08074104,0.51810956,1.00211855,0.73278052,-0.05468029,-0.69058266,-1.29191958,2.0080469,-11.30766936,-0.90367,-3.27011297,2.74848443,-6.54863693,-2.56093751,-27.59887897,-1.3841588,-1.4400655,-2.46044529,-0.55929882,57.28858477,69.91154712,19.34961109,24.94859319,1622.6673325,-39.47647913,1583.19085336
155,3.101,3.55872679,10.67471647,-0.06923482,27.27264329,2.00903272,6.58625482,2.08400045,0.94988189,-47.84940754,-63.44381448,-16.5212121,-20.82832331,1.63130015,3.87666559,1.24279587,-0.65768705,-8.19807257,1.10077234,0.5293518,1.00099893,0.71873676,-0.08056073,-0.71379638,-1.29599833,1.98997532,-11.37292254,-0.90341648,-3.25488207,2.69720068,-7.10058939,-2.56736113,-27.5968958,-1.43306799,-1.45103946,-2.43060777,-0.5381726,57.67557569,70.4105174,19.34948056,24.94843505,1621.93991792,-38.74906582,1583.1908521
156,3.121,3.55728352,11.21999963,-0.07484945,27.25609662,2.05067768,6.60499195,2.08030634,0.92368985,-48.17983021,-63.8603789,-16.52105484,-20.82811882,1.65613244,3.86361811,1.24037867,-0.6471899,-8.18737371,1.12078051,0.5405223,0.99980479,0.70422874,-0.10651552,-0.73699909,-1.29936918,1.97191374,-11.43784939,-0.90263364,-3.23734648,2.64579182,-7.65253566,-2.5735117,-27.59836899,-1.48138803,-1.46159526,-2.40151038,-0.517477,58.06256401,70.90948453,19.34935178,24.9482791,1621.3774687,-38.18661517,1583.19085353
157,3.141,3.55574087,11.7649754,-0.07924604,27.24181971,2.09223881,6.62319795,2.07567889,0.89682377,-48.51024975,-64.27693925,-16.5208994,-20.82791695,1.68091337,3.85077321,1.23767018,-0.63741147,-8.17645212,1.14076405,0.55162595,0.9985379,0.6892572,-0.13253137,-0.76014106,-1.30211879,1.95387534,-11.50239446,-0.90103571,-3.2164902,2.59425915,-8.20455286,-2.57982752,-27.60418037,-1.52913264,-1.47174125,-2.37305001,-0.49718892,58.44954977,71.40844857,19.34922472,24.94812531,1620.98739574,-37.79653666,1583.19085908
158,3.161,3.55411943,12.30968455,-0.08277453,27.22937004,2.13370058,6.64086233,2.07040908,0.86956817,-48.8406662,-64.69349559,-16.52074576,-20.82771766,1.70563768,3.83811752,1.2347255,-0.62825518,-8.16530908,1.16072155,0.56266805,0.99719966,0.67382372,-0.15859662,-0.78318912,-1.30431999,1.93588113,-11.56647599,-0.89809488,-3.19062845,2.54259342,-8.75674187,-2.5869554,-27.61589715,-1.5763137,-1.48148542,-2.34514226,-0.47729305,58.83653301,71.90740956,19.34909933,24.94797362,1620.79763591,-37.60676403,1583.19087188
159,3.181,3.5524341,12.85416008,-0.08566616,27.21840811,2.17505216,6.65797947,2.06468434,0.84212955,-49.17107959,-65.11004797,-16.52059386,-20.82752091,1.73030109,3.82563941,1.23158562,-0.61964078,-8.15394577,1.18065157,0.57365413,0.99579117,0.65793041,-0.18470094,-0.80612182,-1.30603443,1.91796734,-11.62996691,-0.89273803,-3.15675456,2.49076805,-9.30924674,-2.59606183,-27.63642382,-1.62294154,-1.49083551,-2.31771795,-0.45777832,59.22351375,72.40636753,19.34897557,24.94782399,1620.8727599,-37.68186031,1583.19089958
160,3.201,3.55069596,13.39842901,-0.08807823,27.20867194,2.21628577,6.67454729,2.05862878,0.8146568,-49.50148996,-65.52659644,-16.52044367,-20.82732663,1.75490002,3.81332873,1.22828175,-0.61150074,-8.14236325,1.20055273,0.58458981,0.99431318,0.64157971,-0.21083512,-0.82892603,-1.30731471,1.9002034,-11.69265502,-0.8824783,-3.10895772,2.43872158,-9.86229469,-2.60970742,-27.67158276,-1.66902525,-1.49979903,-2.29072009,-0.43863574,59.61049204,72.90532253,19.3488534,24.94767638,1621.3544686,-38.16350492,1583.19096368
161,3.221,3.54891342,13.94251374,-0.09012074,27.19995737,2.25739568,6.69056624,2.05232678,0.78725688,-49.83189735,-65.94314105,-16.52029516,-20.82713478,1.77943143,3.80117661,1.2248382,-0.6037777,-8.13056247,1.22042364,0.59548072,0.99276616,0.62477427,-0.23699094,-0.85159469,-1.30820604,1.882744,-11.75414863,-0.86035793,-3.03398498,2.38630599,-10.41629084,-2.63490862,-27.73455043,-1.71457287,-1.50838336,-2.26410137,-0.41985724,59.9974679,73.4042746,19.3487328,24.94753076,1622.57869494,-39.38755913,1583.19113582
162,3.241,3.54709306,14.48643302,-0.09187256,27.19210349,2.29837759,6.70603857,2.04583716,0.76000645,-50.16230178,-66.35968185,-16.52014829,-20.82694532,1.80389274,3.78917518,1.2212743,-0.59642239,-8.11854428,1.24026292,0.60633236,0.99115029,0.60751684,-0.26316103,-0.87412516,-1.30874758,1.86602424,-11.81361244,-0.80033977,-2.89643601,2.33309179,-10.97208245,-2.69774969,-27.86066099,-1.75959156,-1.51659569,-2.23782209,-0.40143501,60.38444136,73.90322378,19.34861373,24.94738707,1625.4836241,-42.29192389,1583.19170021
163,3.261,3.54524007,15.03020274,-0.09339155,27.18498195,2.3392282,6.72096786,2.03920178,0.73296007,-50.49270329,-66.77621888,-16.52000302,-20.82675821,1.82828171,3.77731755,1.21760578,-0.58939216,-8.10630941,1.26006919,0.61715007,0.98946553,0.58981018,-0.28933875,-0.89651807,-1.30897355,1.85185361,-11.8689284,-0.54963039,-2.59454418,2.27727426,-11.53179833,-2.95106226,-28.15162351,-1.80408778,-1.52444308,-2.21184849,-0.38336124,60.77141246,74.4021701,19.34849615,24.94724529,1633.06196725,-49.86955123,1583.19241602
164,3.281,3.54335865,15.57383648,-0.09472108,27.17848924,2.3799449,6.73535859,2.03245109,0.70615621,-50.82310191,-67.19275219,-16.51985933,-20.82657339,1.85259637,3.76559758,1.21384568,-0.58264983,-8.09385847,1.27984108,0.62793899,0.98771162,0.57165701,-0.31551808,-0.91877636,-1.30891416,1.85013326,-11.91783824,0.51118565,-2.47998965,2.20895631,-12.09770642,-4.01429331,-28.25570738,-1.84806734,-1.5319324,-2.18615135,-0.36562802,61.15838122,74.9011136,19.34838003,24.94710537,1639.12144621,-55.93695114,1583.18449507
165,3.301,3.54145226,16.11734593,-0.09589421,27.17254095,2.42052563,6.7492159,2.02560769,0.67962141,-51.15349767,-67.60928183,-16.51971718,-20.82639083,1.876835,3.75400986,1.21000519,-0.5761628,-8.081192,1.2995772,0.63870401,0.98588828,0.55305999,-0.34169359,-0.94090431,-1.30859614,1.8668383,-11.97330257,0.99589582,-3.01513975,2.12216633,-12.6568548,-4.50125757,-27.7105016,-1.8915355,-1.53907041,-2.16070478,-0.34822681,61.54534767,75.40005432,19.34826534,24.94696728,1627.52351454,-44.33114006,1583.19237448
166,3.321,3.53952375,16.66074127,-0.09693662,27.16706757,2.46096871,6.76254535,2.01868869,0.65337361,-51.48389061,-68.02580784,-16.51957653,-20.82621048,1.90099611,3.74254957,1.20609412,-0.56990201,-8.06831044,1.31927615,0.64944955,0.98399525,0.53402167,-0.36786036,-0.96290733,-1.30804228,1.88747603,-12.03616304,1.05023494,-3.23666369,2.03139999,-13.20840979,-4.55771267,-27.47930128,-1.93449705,-1.54586362,-2.13548618,-0.33114767,61.93231184,75.8989923,19.34815205,24.94683098,1621.91255504,-38.72121202,1583.19134303
167,3.341,3.53757553,17.2040314,-0.09786855,27.16201133,2.50127276,6.77535283,2.01170716,0.62742429,-51.81428075,-68.44233027,-16.51943737,-20.8260323,1.92507835,3.73121245,1.20212099,-0.5638414,-8.05521412,1.33893654,0.66017968,0.98203208,0.51454448,-0.39401385,-0.98479221,-1.30727244,1.90856737,-12.10198073,1.05634,-3.33372478,1.94013894,-13.75681756,-4.56581399,-27.37291263,-1.97695633,-1.55231839,-2.11047582,-0.31438058,62.31927376,76.39792757,19.34804013,24.94669644,1619.13617585,-35.94514896,1583.19102689
168,3.361,3.53560964,17.74722417,-0.0987062,27.15732376,2.54143664,6.78764436,2.00467321,0.6017801,-52.14466811,-68.85884915,-16.51929966,-20.82585626,1.94908058,3.71999474,1.19809335,-0.55795767,-8.04190333,1.35855696,0.67089824,0.97999817,0.49463071,-0.42014993,-1.00656673,-1.30630429,1.92968255,-12.16921891,1.05468755,-3.38527243,1.8488152,-14.30362155,-4.56605336,-27.31235923,-2.01891735,-1.55844085,-2.08565595,-0.29791577,62.70623346,76.89686017,19.34792955,24.94656362,1617.44480401,-34.2538842,1583.19091981
169,3.381,3.53362782,18.29032653,-0.09946267,27.15296392,2.58145939,6.79942608,1.99759473,0.57644404,-52.47505274,-69.27536453,-16.51916337,-20.82568231,1.97300177,3.70889311,1.19401794,-0.55222983,-8.02837825,1.37813599,0.68160883,0.9778928,0.47428249,-0.44626481,-1.02823939,-1.30515369,1.95074595,-12.2372559,1.0515751,-3.41598693,1.75750634,-14.84944964,-4.56474109,-27.27293673,-2.06038373,-1.56423696,-2.06101036,-0.28174376,63.09319095,77.39579013,19.34782029,24.94643249,1616.26726211,-33.07638681,1583.1908753
170,3.401,3.5316316,18.83334468,-0.10014873,27.14889689,2.62134018,6.81070417,1.99047797,0.55141637,-52.80543466,-69.69187645,-16.51902848,-20.82551042,1.99684102,3.69790463,1.18990088,-0.54663899,-8.01463901,1.39767219,0.69231478,0.97571513,0.45350176,-0.47235496,-1.04981926,-1.30383485,1.97174496,-12.3057854,1.04834519,-3.43557122,1.6662267,-15.39461385,-4.56323057,-27.24492061,-2.10135882,-1.56971249,-2.0365241,-0.26585533,63.48014628,77.89471748,19.34771232,24.94630303,1615.37402546,-32.18317171,1583.19085376
171,3.421,3.52962228,19.37628415,-0.10077328,27.14509276,2.66107829,6.82148477,1.98332791,0.52669532,-53.13581389,-70.10838496,-16.51889495,-20.82534055,2.02059757,3.68702675,1.18574776,-0.54116803,-8.00068567,1.41716411,0.70301921,0.97346427,0.43229027,-0.49841717,-1.07131582,-1.30236053,1.99268111,-12.37463526,1.04531061,-3.44855105,1.57497625,-15.93929165,-4.56184383,-27.22376583,-2.14184566,-1.574873,-2.01218323,-0.25024154,63.86709945,78.39364226,19.34760561,24.94617519,1614.65626422,-31.46542213,1583.19084209
172,3.441,3.52760103,19.91914996,-0.10134375,27.14152568,2.7006731,6.831774,1.97614852,0.50227757,-53.46619046,-70.52489009,-16.51876276,-20.82517267,2.04427073,3.67625722,1.18156374,-0.53580142,-7.98651823,1.43661027,0.71372499,0.97113922,0.41064961,-0.52444843,-1.09273885,-1.30074218,2.01355905,-12.44369957,1.04252497,-3.45730799,1.4837517,-16.48359394,-4.56064236,-27.20707342,-2.18184703,-1.57972392,-1.98797463,-0.23489374,64.25405051,78.8925645,19.34750014,24.94604895,1614.05582442,-30.8649892,1583.19083522
173,3.461,3.52556885,20.46194661,-0.10186643,27.1381732,2.74012406,6.84157786,1.96894302,0.47815866,-53.79656441,-70.94139188,-16.51863189,-20.82500673,2.06785994,3.66559409,1.17735363,-0.53052502,-7.97213664,1.45600918,0.72443475,0.96873896,0.38858114,-0.55044597,-1.11409841,-1.29899008,2.03438366,-12.51290872,1.03997282,-3.46321094,1.39254937,-17.02759494,-4.55961753,-27.19345877,-2.22136544,-1.58427047,-1.96388585,-0.21980357,64.64099947,79.39148423,19.34739588,24.94592427,1613.53874016,-30.34790926,1583.1908309
174,3.481,3.52352665,21.00467819,-0.10234664,27.13501576,2.77943066,6.8509023,1.961714,0.4543333,-54.12693575,-71.35789037,-16.51850231,-20.8248427,2.09136473,3.6550357,1.17312191,-0.52532594,-7.9575408,1.47535932,0.73515096,0.96626239,0.36608603,-0.5764072,-1.13540474,-1.29711339,2.05515931,-12.58221469,1.037623,-3.46710134,1.30136599,-17.57134701,-4.55874402,-27.18206626,-2.26040318,-1.58851772,-1.93990497,-0.20496295,65.02794635,79.89040148,19.34729281,24.94580114,1613.08376422,-29.89293619,1583.19082803
175,3.501,3.52147524,21.54734842,-0.10278896,27.13203613,2.81859247,6.85975311,1.95446357,0.43079558,-54.45730451,-71.7743856,-16.518374,-20.82468056,2.1147847,3.64458062,1.16887281,-0.52019238,-7.94273055,1.49465916,0.74587583,0.96370839,0.34316524,-0.60232973,-1.15666822,-1.29512035,2.07588972,-12.65158305,1.03544422,-3.46952427,1.21019878,-18.11488862,-4.55799563,-27.17233792,-2.29896228,-1.59247059,-1.91602054,-0.19036414,65.41489119,80.38931629,19.34719091,24.94567952,1612.67686063,-29.48603459,1583.19082605
176,3.521,3.51941532,22.08996071,-0.1031973,27.12921918,2.85760908,6.86813599,1.94719342,0.40753919,-54.78767072,-72.19087761,-16.51824693,-20.82452026,2.13811955,3.63422764,1.16461032,-0.51511356,-7.92770569,1.51390713,0.75661143,0.96107579,0.31981952,-0.62821129,-1.1778994,-1.29301823,2.09657803,-12.72098837,1.03340925,-3.47084812,1.11904549,-18.65824904,-4.55734954,-27.16389366,-2.33704457,-1.59613385,-1.89222142,-0.1759997,65.801834,80.88822867,19.34709016,24.94555938,1612.30833621,-29.11751159,1583.19082462
177,3.541,3.51734755,22.63251818,-0.10357508,27.12655148,2.89648009,6.8760565,1.93990494,0.3845575,-55.1180344,-72.60736642,-16.51812109,-20.82436178,2.16136905,3.62397578,1.16033824,-0.51007958,-7.912466,1.53310166,0.76735962,0.95836341,0.29604941,-0.65404978,-1.19910887,-1.29081352,2.11722689,-12.79041139,1.03149549,-3.47133062,1.02790425,-19.20145111,-4.556787,-27.15646508,-2.37465163,-1.59951209,-1.86849677,-0.16186249,66.1887748,81.38713867,19.34699053,24.9454407,1611.97124569,-28.78042212,1583.19082356
178,3.561,3.5152725,23.17502368,-0.10392528,27.12402107,2.93520516,6.88352007,1.93259922,0.36184371,-55.44839557,-73.02385209,-16.51799644,-20.82420508,2.18453304,3.61382422,1.15606016,-0.50508135,-7.89701121,1.55224113,0.77812211,0.95557004,0.27185523,-0.67984319,-1.22030736,-1.28851191,2.13783853,-12.85983725,1.02968449,-3.47115736,0.93677355,-19.74451309,-4.55629297,-27.14985682,-2.41178486,-1.60260981,-1.84483594,-0.14794575,66.57571362,81.88604631,19.346892,24.94532345,1611.66045581,-28.46963305,1583.19082276
179,3.581,3.5131907,23.71747986,-0.10425047,27.12161732,2.97378395,6.89053199,1.92527715,0.33939094,-55.77875426,-73.44033464,-16.51787297,-20.82405014,2.20761144,3.60377234,1.15177953,-0.5001105,-7.88134101,1.57132392,0.78890045,0.95269446,0.24723711,-0.70558964,-1.24150567,-1.28611838,2.15841486,-12.92925425,1.02796129,-3.47046532,0.84565215,-20.28744986,-4.55585542,-27.14392298,-2.44844543,-1.60543134,-1.82122845,-0.13424298,66.96265049,82.38495162,19.34679456,24.9452076,1611.37207095,-28.18124881,1583.19082214
180,3.601,3.51110263,24.25988916,-0.10455297,27.11933065,3.01221614,6.8970974,1.91793941,0.31719223,-56.1091105,-73.85681411,-16.51775066,-20.82389693,2.23060423,3.59381967,1.14749963,-0.49515933,-7.86545508,1.59034836,0.79969606,0.94973543,0.22219494,-0.73128734,-1.26271464,-1.28363724,2.17895749,-12.9986531,1.02631368,-3.46935774,0.75453902,-20.83027375,-4.55546477,-27.13855214,-2.48463429,-1.60798091,-1.79766392,-0.12074808,67.34958541,82.88385462,19.34669817,24.94509314,1611.10306665,-27.912245,1583.19082164
