,Time,xPosition0,yPosition0,xVelocity0,yVelocity0,xPosition1,yPosition1,xVelocity1,yVelocity1,KineticEnergy,Potential,Energy
112,2.24,-1.68162981,-0.40391333,-0.06266256,-3.3678698,1.68162981,0.40391333,0.06266256,3.3678698,68.0788414,-104.07885327,-36.00001187
113,2.26,-1.68191715,-0.47102598,0.03345364,-3.34287718,1.68191715,0.47102598,-0.03345364,3.34287718,67.05568172,-103.0556925,-36.00001078
114,2.28,-1.68031071,-0.53760865,0.12670616,-3.31491172,1.68031071,0.53760865,-0.12670616,3.31491172,66.02816493,-102.02817468,-36.00000975
115,2.3,-1.67686829,-0.60360427,0.21704475,-3.28421194,1.67686829,0.60360427,-0.21704475,3.28421194,64.99893904,-100.99894783,-36.00000879
116,2.32,-1.67164851,-0.66896048,0.30443772,-3.2510083,1.67164851,0.66896048,-0.30443772,3.2510083,63.97042382,-99.9704317,-36.00000788
117,2.34,-1.66471047,-0.73362943,0.38887016,-3.21552216,1.66471047,0.73362943,-0.38887016,3.21552216,62.94481645,-98.94482349,-36.00000704
118,2.36,-1.6561134,-0.79756759,0.47034204,-3.17796501,1.6561134,0.79756759,-0.47034204,3.17796501,61.92409934,-97.92410559,-36.00000625
119,2.38,-1.64591639,-0.86073559,0.54886649,-3.13853796,1.64591639,0.86073559,-0.54886649,3.13853796,60.91004957,-96.91005509,-36.00000552
120,2.4,-1.63417818,-0.92309795,0.62446812,-3.09743138,1.63417818,0.92309795,-0.62446812,3.09743138,59.9042494,-95.90425424,-36.00000484
121,2.42,-1.62095688,-0.98462288,0.69718144,-3.05482476,1.62095688,0.98462288,-0.69718144,3.05482476,58.9080977,-94.90810191,-36.00000421
122,2.44,-1.60630984,-1.04528208,0.76704944,-3.01088671,1.60630984,1.04528208,-0.76704944,3.01088671,57.92282176,-93.9228254,-36.00000364
123,2.46,-1.59029349,-1.10505054,0.83412226,-2.96577504,1.59029349,1.10505054,-0.83412226,2.96577504,56.94948936,-92.94949246,-36.0000031
124,2.48,-1.57296317,-1.16390626,0.89845593,-2.91963703,1.57296317,1.16390626,-0.89845593,2.91963703,55.98902074,-91.98902335,-36.00000261
125,2.5,-1.55437306,-1.22183011,0.96011129,-2.87260968,1.55437306,1.22183011,-0.96011129,2.87260968,55.04220045,-91.04220261,-36.00000217
126,2.52,-1.5345761,-1.27880558,1.01915305,-2.82482009,1.5345761,1.27880558,-1.01915305,2.82482009,54.10968881,-90.10969056,-36.00000176
127,2.54,-1.51362387,-1.33481863,1.07564882,-2.77638586,1.51362387,1.33481863,-1.07564882,2.77638586,53.19203293,-89.19203431,-36.00000138
128,2.56,-1.49156661,-1.38985746,1.1296684,-2.72741554,1.49156661,1.38985746,-1.1296684,2.72741554,52.2896772,-88.28967824,-36.00000104
129,2.58,-1.46845313,-1.44391235,1.18128307,-2.67800906,1.46845313,1.44391235,-1.18128307,2.67800906,51.4029732,-87.40297392,-36.00000072
130,2.6,-1.4443308,-1.49697553,1.230565,-2.62825822,1.4443308,1.49697553,-1.230565,2.62825822,50.53218899,-86.53218943,-36.00000044
131,2.62,-1.41924556,-1.54904095,1.27758672,-2.57824717,1.41924556,1.54904095,-1.27758672,2.57824717,49.67751782,-85.677518,-36.00000018
132,2.64,-1.39324188,-1.6001042,1.32242068,-2.52805286,1.39324188,1.6001042,-1.32242068,2.52805286,48.83908615,-84.83908609,-35.99999994
133,2.66,-1.3663628,-1.65016232,1.36513888,-2.47774549,1.3663628,1.65016232,-1.36513888,2.47774549,48.01696109,-84.01696081,-35.99999973
134,2.68,-1.33864992,-1.69921369,1.40581254,-2.42738899,1.33864992,1.69921369,-1.40581254,2.42738899,47.21115724,-83.21115677,-35.99999953
