,Time,xPosition0,yPosition0,xVelocity0,yVelocity0,xPosition1,yPosition1,xVelocity1,yVelocity1,xPosition2,yPosition2,xVelocity2,yVelocity2,xPosition3,yPosition3,xVelocity3,yVelocity3,xPosition4,yPosition4,xVelocity4,yVelocity4,xPosition5,yPosition5,xVelocity5,yVelocity5,xPosition6,yPosition6,xVelocity6,yVelocity6,xPosition7,yPosition7,xVelocity7,yVelocity7,xPosition8,yPosition8,xVelocity8,yVelocity8,xPosition9,yPosition9,xVelocity9,yVelocity9,KineticEnergy,Potential,Energy
438,8.7629,1.80014757,0.5145651,-1.93638822,-0.29173387,0.50470292,0.34293634,3.80511069,0.43467587,2.16440869,-0.57975398,-2.89037506,-1.29883215,4.07757589,0.66626897,2.73242861,1.00782794,2.12618835,1.55100054,-1.62230362,-3.28194847,4.653824,-5.15444072,-2.22612441,-2.23970472,3.88937259,0.36465953,0.21842552,5.2637878,-2.36773786,3.34744877,3.49013022,0.71397296,-1.75869548,6.44260922,-0.51684649,-1.09208589,-2.28978664,1.70470622,-1.05405724,0.78404054,52.01603639,-158.38215565,-106.36611926
439,8.7829,1.76179618,0.50883056,-1.90172329,-0.2795846,0.58280032,0.35198592,4.00927732,0.47041821,2.1063549,-0.60338356,-2.91629081,-1.0635877,4.12765477,0.68199133,2.25158495,0.57526559,2.09345771,1.48293051,-1.65237433,-3.52708504,4.60916133,-5.19889969,-2.24008295,-2.20625378,3.89556435,0.47429278,0.42586948,5.68801017,-2.29752845,3.3610028,3.53019731,0.64136042,-1.76894805,6.42028741,-0.50834544,-1.14023593,-2.31031305,1.72096196,-0.99811224,0.84169269,54.37736933,-163.70318484,-109.32581552
440,8.8029,1.72395076,0.50346953,-1.88629092,-0.25425808,0.66528251,0.36176079,4.24480278,0.50733258,2.04770837,-0.62226779,-2.94950799,-0.82387619,4.16665433,0.69002575,1.62508084,0.25588663,2.06001672,1.40982591,-1.69400248,-3.78593306,4.564223,-5.24269327,-2.25369258,-2.17316187,3.90743762,0.59140454,0.78579438,5.99465708,-2.22655476,3.3731016,3.5665466,0.56850999,-1.77902654,6.39699411,-0.49943027,-1.18923598,-2.32969201,1.73837882,-0.93930035,0.90007888,56.97044676,-169.5428926,-112.57244584
441,8.8229,1.68619089,0.49875328,-1.89398252,-0.21497761,0.75285926,0.37229388,4.52048834,0.54647379,1.9883318,-0.63629062,-2.98913525,-0.5769474,4.19196109,0.69369901,0.89733209,0.15538793,2.02558755,1.33137761,-1.75223229,-4.06216697,4.51901585,-5.28582842,-2.26696885,-2.1404071,3.92773304,0.71257205,1.25298981,6.07720876,-2.15489166,3.38374394,3.59913539,0.49577028,-1.78892213,6.37271225,-0.49004625,-1.2390932,-2.34786567,1.75696702,-0.87758047,0.95875153,59.46142665,-173.82457176,-114.36314511
442,8.8429,1.64799656,0.49496787,-1.93103243,-0.16110291,0.84645499,0.38364741,4.84934471,0.58982918,1.92810745,-0.64527553,-3.03407544,-0.31946923,4.20269886,0.69804754,0.19177841,0.3210895,1.98976535,1.24718934,-1.83490787,-4.36096657,4.47354637,-5.32831165,-2.27992673,-2.10796736,3.95744564,0.83264708,1.70395652,5.88764498,-2.08261442,3.39293539,3.62796478,0.42347618,-1.79862489,6.34742466,-0.48013704,-1.28980847,-2.36477591,1.77672788,-0.81296493,1.0172747,61.79606616,-175.39040223,-113.59433607
443,8.8629,1.60868828,0.49240577,-2.00748855,-0.09282004,0.9473187,0.39594115,5.25143904,0.64144682,1.8669434,-0.64897186,-3.08279655,-0.04733013,4.20055034,0.7078632,-0.37952418,0.6837175,1.95195005,1.15673842,-1.95396479,-4.68995829,4.42782081,-5.37014907,-2.2925804,-2.07582248,3.99501538,0.94671591,2.02699918,5.49497276,-2.00979786,3.40068804,3.65307711,0.35193898,-1.80812374,6.32111423,-0.46964612,-1.34137612,-2.38036536,1.79765422,-0.74551473,1.07523099,64.51389088,-176.50287745,-111.98898658
444,8.8829,1.56732707,0.4913323,-2.13974987,-0.01322124,1.05720994,0.40941735,5.75877268,0.7102415,1.80478582,-0.64703776,-3.13293217,0.24448515,4.18859982,0.72597132,-0.79024904,1.13415271,1.91124461,1.05931747,-2.12769962,-5.06012036,4.3818451,-5.4113464,-2.30494228,-2.04395543,4.037488,1.05183114,2.19609787,5.00853636,-1.93651559,3.40701986,3.67455299,0.28143737,-1.81740649,6.29376401,-0.45851781,-1.39378432,-2.39457828,1.81973072,-0.67533275,1.13222826,68.5177985,-180.54124622,-112.02344772
445,8.9029,1.52256244,0.49187437,-2.35243571,0.06510824,1.17870188,0.42460151,6.4215949,0.8176924,1.74164225,-0.63902247,-3.18056026,0.5618078,4.16983436,0.75331564,-1.06700209,1.59891062,1.86628517,0.9539594,-2.38564401,-5.48658613,4.33562499,-5.45190905,-2.31702222,-2.01235199,4.08200934,1.14693465,2.23781636,4.50231909,-1.86283922,3.41195404,3.69250727,0.21221018,-1.82645984,6.26535737,-0.44669798,-1.4470156,-2.40736137,1.84293454,-0.60255626,1.1879054,74.90415055,-191.86357494,-116.95942439
446,8.9229,1.47256473,0.49364218,-2.66143896,0.09506499,1.31552812,0.44276099,7.3002708,1.02510507,1.67762283,-0.62435532,-3.2191558,0.91059371,4.14657971,0.78979335,-1.24444065,2.04421777,1.81492831,0.83934358,-2.77839386,-5.98992042,4.28916605,-5.49184216,-2.32882727,-1.98099982,4.12638185,1.23202531,2.18638619,4.01059973,-1.78883782,3.41551806,3.70708318,0.14445055,-1.83526945,6.23587805,-0.4341349,-1.50104712,-2.41866432,1.86723595,-0.52734872,1.24193554,85.0968755,-229.92076838,-144.82389287
447,8.9429,1.41735777,0.4934893,-2.59194068,-0.19453654,1.47075906,0.46831184,7.99632234,1.63107705,1.61300096,-0.60236091,-3.23896227,1.29486868,4.1205386,0.83487574,-1.34928346,2.45853033,1.75368847,0.71364591,-3.39131148,-6.60179997,4.24247371,-5.53115064,-2.3403616,-1.94988806,4.16901904,1.30753661,2.06776461,3.54527308,-1.71457733,3.41774281,3.71844408,0.07830117,-1.84381996,6.20531033,-0.42078048,-1.55585096,-2.42844031,1.89259902,-0.44989106,1.29402524,96.45319799,-353.57363965,-257.12044166
448,8.9629,1.37792388,0.48974849,-1.34641513,-0.14727602,1.62818993,0.50501654,7.77907487,2.03568421,1.54825791,-0.57232592,-3.23000415,1.71440036,4.09297368,0.88791509,-1.39909601,2.84002685,1.67720722,0.57417589,-4.30011824,-7.37855391,4.19555337,-5.56983923,-2.3516274,-1.91900837,4.20875573,1.37402628,1.89839876,3.10834899,-1.64012035,3.41866149,3.72676071,0.0138573,-1.8520951,6.17363909,-0.40659145,-1.61139333,-2.43664628,1.91898228,-0.37038196,1.34391391,101.94727893,-322.81986473,-220.8725858
449,8.9829,1.36322868,0.48681152,-0.13872074,-0.20038017,1.77530837,0.54655663,6.80269535,1.87713222,1.48401695,-0.53353896,-3.18884236,2.17138695,4.06486985,0.9482695,-1.40448833,3.19044419,1.58833378,0.42226583,-4.44715249,-7.52343502,4.14841037,-5.60791249,-2.36262877,-1.88835544,4.24467931,1.4320496,1.68751763,2.69825971,-1.56552605,3.41830893,3.73220492,-0.04881138,-1.86007779,6.14084995,-0.39152799,-1.66763374,-2.44324348,1.9463395,-0.28905722,1.39139269,95.71793289,-245.17583476,-149.45790188
450,9.003,1.37087423,0.47882383,0.8309289,-0.66078603,1.90307472,0.57930203,5.96626126,1.4071384,1.42059539,-0.48484194,-3.11672749,2.68576382,4.03691405,1.01569335,-1.37095357,3.51374935,1.49805922,0.2760006,-4.52790159,-7.00066934,4.10081259,-5.64556071,-2.37342636,-1.85777326,4.27615294,1.4823511,1.43809198,2.31080718,-1.49047661,3.41671024,3.73496383,-0.10995221,-1.8677877,6.10675692,-0.37547092,-1.72481317,-2.44821884,1.97476458,-0.20576605,1.43653525,87.52215578,-216.49830605,-128.97615027
451,9.023,1.39340587,0.45896464,1.35487761,-1.33080038,2.0163178,0.60395662,5.3889784,1.0766841,1.35923058,-0.42528508,-3.01455705,3.28943904,4.01013361,1.08895863,-1.3010492,3.80832515,1.40793754,0.14138915,-4.45298189,-6.49164513,4.05323872,-5.68241369,-2.38392034,-1.82756032,4.30213078,1.52490242,1.15359975,1.94800537,-1.41577093,3.41391827,3.7352056,-0.1689374,-1.87512948,6.07168659,-0.35854802,-1.78231689,-2.45149447,2.00392245,-0.12160487,1.47880647,82.7586672,-201.77129104,-119.01262384
452,9.043,1.42306588,0.42594253,1.57591164,-1.95652412,2.11957891,0.62293818,4.95538747,0.83250852,1.30023074,-0.35225688,-2.879831,4.04502461,3.98511806,1.16784622,-1.19416969,4.07580702,1.32078556,0.01445199,-4.25068615,-6.25846299,4.0054574,-5.71866452,-2.39417095,-1.79755627,4.32204641,1.56041813,0.83146623,1.6072908,-1.34108366,3.4099649,3.73315738,-0.22610023,-1.88212316,6.03546049,-0.3406567,-1.84038402,-2.45307614,2.03389896,-0.03640823,1.51839667,81.76324434,-200.00929474,-118.24605041
453,9.063,1.45539461,0.38128256,1.63621031,-2.49706018,2.21512638,0.63761698,4.61158825,0.64287726,1.24422048,-0.26197308,-2.72065525,5.02439567,3.96263199,1.25179606,-1.04744768,4.3139671,1.23818912,-0.11134941,-4.00078638,-6.38131653,3.95747346,-5.75431726,-2.40418378,-1.7677503,4.33511691,1.58934999,0.46840619,1.29006098,-1.26645842,3.40488597,3.72904137,-0.28150812,-1.88874916,5.99806774,-0.32177769,-1.89897464,-2.45294537,2.06464045,0.04960464,1.55530875,85.28939473,-233.39888516,-148.10949043
454,9.083,1.48772876,0.32646374,1.57633859,-2.97600224,2.30446034,0.64891626,4.33084115,0.49295349,1.18960148,-0.15223025,-2.80398989,5.61820771,3.94351745,1.34017638,-0.85608725,4.51772001,1.16293122,-0.24046265,-3.45031183,-6.21160726,3.90929159,-5.78937575,-2.41396652,-1.7381276,4.34047873,1.61220469,0.05972952,1.00058708,-1.19193417,3.39871557,3.72310126,-0.33526794,-1.89498758,5.95949824,-0.30189583,-1.95805445,-2.45108781,2.09609377,0.13624079,1.58959121,85.84803286,-273.70779049,-187.85975764
455,9.103,1.5174988,0.26268285,1.37510146,-3.38622818,2.38868182,0.65755422,4.0985712,0.37597007,1.13531735,-0.0431273,-2.57962861,5.31337605,3.928726,1.43221658,-0.61410845,4.67804216,1.09754941,-0.35453122,-3.11440963,-5.23600529,3.86091626,-5.82384346,-2.42353009,-1.70866867,4.33716598,1.62961342,-0.39994338,0.74730355,-1.11754472,3.39148525,3.71560806,-0.38752899,-1.90081823,5.91974249,-0.28099893,-2.01759663,-2.44749267,2.12820718,0.22333838,1.62133592,77.42784635,-197.23163342,-119.80378707
456,9.123,1.54179825,0.19192119,1.03701664,-3.66129957,2.46866953,0.66414872,3.90631057,0.28806947,1.08761329,0.06095933,-2.17159915,5.10101589,3.91932806,1.52691241,-0.31601102,4.78025078,1.03782032,-0.45159626,-2.86620664,-4.50791944,3.81235178,-5.85772345,-2.43288413,-1.67935233,4.32410994,1.64243241,-0.91515032,0.54463639,-1.04331834,3.38322315,3.70684059,-0.4384796,-1.90622073,5.87879143,-0.25908054,-2.07758142,-2.44215209,2.16093106,0.310764,1.65065983,71.52851915,-184.44068519,-112.91216605
457,9.143,1.55862002,0.11744524,0.64510524,-3.75778728,2.54515861,0.66925179,3.74772586,0.22639946,1.04878744,0.16080417,-1.71273257,4.87644785,3.91647103,1.62289097,0.03954849,4.80178021,0.98268862,-0.53606732,-2.65070939,-3.96334905,3.76360224,-5.89101837,-2.44203648,-1.65015882,4.30018515,1.65188541,-1.48623235,0.41529338,-0.96927777,3.37395341,3.69707297,-0.48832976,-1.91117464,5.83663637,-0.23614051,-2.13799484,-2.43506071,2.19421834,0.39839873,1.67769884,66.85749842,-177.79918158,-110.94168316
458,9.163,1.5678563,0.04252814,0.28887357,-3.71730678,2.61876562,0.6733631,3.61722662,0.1884925,1.01875818,0.25576928,-1.30309837,4.61639709,3.92123101,1.71823395,0.44249218,4.71059929,0.93167777,-0.61090116,-2.45258866,-3.53533523,3.71467162,-5.9237305,-2.45099442,-1.62107073,4.26435489,1.65974772,-2.10242934,0.39174591,-0.89544031,3.36369584,3.68657195,-0.5372991,-1.91565958,5.79326883,-0.21218471,-2.19882899,-2.42621549,2.2280248,0.48613116,1.70260604,63.01683873,-173.49176301,-110.47492429
459,9.183,1.5706304,-0.03081138,-0.00030994,-3.61046314,2.69000269,0.67693431,3.51001665,0.17202086,0.99610408,0.34543368,-0.97603666,4.35192986,3.93427196,1.81030794,0.85938851,4.468659,0.88451324,-0.67797757,-2.26533355,-3.18240091,3.66556372,-5.95586181,-2.45976473,-1.59207365,4.21600282,1.66851913,-2.7301849,0.51247745,-0.82181807,3.35246582,3.67559276,-0.58561204,-1.91965534,5.74868041,-0.18722528,-2.26008323,-2.41561551,2.26230946,0.57385713,1.72554581,59.92426195,-170.96714926,-111.04288731
460,9.203,1.56824181,-0.10176936,-0.23002256,-3.48459832,2.75929617,0.68037371,3.42232099,0.17504165,0.9792193,0.42998647,-0.72335677,4.10789774,3.9552525,1.89578864,1.22217892,4.0495434,0.84101531,-0.73853271,-2.0854826,-2.88009997,3.61628224,-5.98741398,-2.46835349,-1.56315618,4.15551473,1.68139573,-3.30186579,0.80394815,-0.74841817,3.3402742,3.66437849,-0.63349893,-1.92314202,5.70286265,-0.16128048,-2.32176647,-2.40326187,2.29703466,0.66148327,1.74668893,57.34601113,-169.16779075,-111.82177962
461,9.223,1.56171361,-0.17021893,-0.41700918,-3.36183478,2.82700606,0.68405773,3.35121399,0.19635612,0.96679432,0.50994848,-0.52711438,3.89342567,3.98218259,1.97122266,1.43943816,3.47275703,0.80105977,-0.7934186,-1.91077264,-2.61352527,3.56683075,-6.01838853,-2.47676599,-1.53430966,4.08491335,1.7016971,-3.7267109,1.24601925,-0.67524293,3.32712711,3.65316413,-0.68119899,-1.92610014,5.65580676,-0.13437352,-2.38390002,-2.38915738,2.33216621,0.74893033,1.76621065,54.95785509,-166.60656764,-111.64871255
462,9.243,1.55174855,-0.23631959,-0.57578955,-3.25040968,2.89343784,0.68834723,3.29406082,0.23557742,0.95786364,0.58592409,-0.37168624,3.70895012,4.01142107,2.03418482,1.44811187,2.81949406,0.76456174,-0.84324738,-1.7394698,-2.37309984,3.51721274,-6.0487868,-2.4850065,-1.50552783,4.00786146,1.73169494,-3.94200784,1.7562074,-0.60229005,3.31302582,3.6421831,-0.72896223,-1.92851072,5.6075034,-0.10653059,-2.44652027,-2.37330628,2.36767347,0.83613471,1.78429084,52.57174756,-162.63588693,-110.06413937
463,9.263,1.53879892,-0.30032565,-0.71693121,-3.15246543,2.95884196,0.6936005,3.24790642,0.29274033,0.9517313,0.6584882,-0.24571177,3.55171511,4.03876286,2.08416212,1.25686818,2.18866205,0.73146816,-0.88847331,-1.57009285,-2.15234336,3.46743162,-6.07861004,-2.49307815,-1.4768062,3.9285869,1.7717199,-3.95590331,2.23411171,-0.52955247,3.29796647,3.63167344,-0.777049,-1.9303553,5.55794235,-0.07777856,-2.50968068,-2.35571394,2.40352947,0.92304783,1.80111548,50.22983409,-157.99345174,-107.76361765
464,9.283,1.52313892,-0.36250692,-0.84786001,-3.06780749,3.02340397,0.70017515,3.20922126,0.36762011,0.9478918,0.72815138,-0.14132364,3.41829345,4.06074893,2.12230047,0.92353661,1.64161835,0.70175433,-0.92944134,-1.40127028,-1.94665967,3.41749073,-6.10785942,-2.50098292,-1.44814124,3.85059217,1.82041767,-3.82469285,2.61737998,-0.45701833,3.28193991,3.62188116,-0.82572858,-1.93161597,5.5071121,-0.04814322,-2.57345322,-2.33638655,2.43971101,1.00963387,1.81687831,48.0731749,-153.66078521,-105.58761031
465,9.3031,1.50481947,-0.42341986,-0.9745156,-2.99517257,3.08755243,0.7084625,3.17400651,0.45965031,0.94596566,0.79568793,-0.05269261,3.30499422,4.07521651,2.15062125,0.5065285,1.19305772,0.67529957,-0.96659255,-1.23079151,-1.75170099,3.36714253,-6.13667799,-2.50876023,-1.4193868,3.77581166,1.87595695,-3.60559878,2.89048609,-0.38430944,3.26484398,3.61301991,-0.87552907,-1.93227706,5.45473572,-0.01749352,-2.63825405,-2.31522133,2.47638206,1.09629732,1.83185514,46.19893259,-150.07315025,-103.87421766
466,9.3231,1.48407924,-0.48269598,-1.09964484,-2.93424417,3.15068576,0.7186954,3.13909744,0.56585921,0.94568778,0.86081258,0.0230947,3.2102705,4.08084721,2.17080604,0.05255035,0.83965659,0.65239746,-0.99976412,-1.05892171,-1.56677491,3.31689132,-6.16478004,-2.51633342,-1.39082577,3.7062894,1.93561595,-3.34128776,3.05974288,-0.3121271,3.24682843,3.60544281,-0.92624399,-1.93231493,5.40131913,0.01384484,-2.70355252,-2.29243615,2.51316262,1.18215758,1.84611216,44.67405575,-147.32309003,-102.64903428
467,9.3431,1.46081802,-0.54085895,-1.22710995,-2.88372083,3.21309959,0.7311763,3.10171776,0.68398331,0.94682507,0.92420413,0.08920097,3.13136972,4.07722377,2.18472328,-0.4160446,0.5636564,0.63296804,-1.02930969,-0.88324356,-1.3887833,3.26649029,-6.19231134,-2.52374213,-1.36231164,3.64231225,1.99778075,-3.05379424,3.14408014,-0.24008166,3.22778449,3.59937653,-0.97842037,-1.93171778,5.34658725,0.04600536,-2.76980729,-2.26793758,2.55022377,1.26763386,1.85995386,43.50618059,-145.3188036,-101.81262301
468,9.3631,1.43496018,-0.59810935,-1.35977294,-2.84288457,3.274728,0.74611606,3.06039976,0.81132642,0.94920439,0.98616156,0.14757611,3.06661215,4.06418963,2.19376854,-0.8872403,0.35020402,0.6171051,-1.05534995,-0.70194586,-1.21597324,3.21594273,-6.21927279,-2.53098704,-1.33384099,3.58421277,2.06092719,-2.75482762,3.16049465,-0.16814007,3.20767974,3.59510542,-1.03237929,-1.93046931,5.29051936,0.07897588,-2.83718449,-2.24173342,2.58755963,1.35271658,1.87362534,42.70595214,-143.98526428,-101.27931215
469,9.3831,1.4063737,-0.65463542,-1.50045581,-2.81121694,3.33548575,0.76367626,3.01462561,0.94573422,0.95268629,1.04695422,0.19966645,3.01470508,4.04174992,2.19906903,-1.35619386,0.18751148,0.60494201,-1.07797301,-0.51286017,-1.0468264,3.1652519,-6.24566524,-2.53806904,-1.30541033,3.53215892,2.12383855,-2.44978767,3.1224609,-0.09626349,3.18647512,3.5929268,-1.08846868,-1.92855339,5.23309107,0.11275038,-2.90588286,-2.2138316,2.62516942,1.4373973,1.88739352,42.28726418,-143.27916783,-100.99190365
470,9.4031,1.37486807,-0.71061689,-1.65223929,-2.78838352,3.39528341,0.78398355,2.96441226,1.08589043,0.95715651,1.10682892,0.24656736,2.97467993,4.00996397,2.20155186,-1.82188931,0.067364,0.59666038,-1.09723834,-0.31329633,-0.87998354,3.11442104,-6.27148945,-2.54498932,-1.27701614,3.48624777,2.18552446,-2.14071625,3.03910841,-0.02440697,3.16412424,3.59315373,-1.14707318,-1.92595393,5.17427367,0.14733076,-2.97613965,-2.18424027,2.66305797,1.52166639,1.90155327,42.27067007,-143.19315314,-100.92248306
471,9.4231,1.34018588,-0.76622842,-1.81879256,-2.77420378,3.45403337,0.80714697,2.9098564,1.23133383,0.96252008,1.16601596,0.28912634,2.94584535,3.96889118,2.20201488,-2.28507152,-0.01497596,0.59250278,-1.1131794,-0.09980211,-0.71420205,3.06345339,-6.29674611,-2.55174935,-1.24865494,3.44655491,2.24513399,-1.82792523,2.91528775,0.0474809,3.14057254,3.59611852,-1.20862723,-1.92265471,5.11403322,0.18272936,-3.04823839,-2.15296778,2.70123636,1.60551015,1.91643542,42.68512027,-143.75574263,-101.07062236
472,9.4431,1.30198705,-0.82164217,-2.00479766,-2.76859346,3.51164749,0.83327347,2.8507542,1.38227461,0.96869712,1.22473432,0.32801498,2.92775676,3.91857014,2.20119526,-2.7468743,-0.06082849,0.59279132,-1.12580595,0.13220132,-0.54835684,3.01235213,-6.32143584,-2.55835093,-1.22032331,3.41315833,2.30187244,-1.51100429,2.75180507,0.11945839,3.11575616,3.60217707,-1.27363272,-1.91863913,5.0523296,0.21897224,-3.1225188,-2.12002284,2.73972271,1.68890738,1.93241718,43.57040036,-145.03640303,-101.46600268
473,9.4631,1.25982283,-0.87702858,-2.21655853,-2.77143667,3.56802821,0.86247841,2.78632855,1.53928205,0.97561988,1.2831964,0.36378148,2.92020193,3.85902254,2.19983961,-3.20765766,-0.0678579,0.59795548,-1.135107,0.3889879,-0.38152439,2.9611204,-6.34555922,-2.56479616,-1.192018,3.38614406,2.35492158,-1.18972855,2.54549016,0.19159117,3.0896003,3.61171436,-1.34268291,-1.9138899,4.98911522,0.25610391,-3.19938996,-2.08541468,2.77854327,1.77182471,1.94993568,44.98105284,-147.16073881,-102.17968597
474,9.4831,1.21309484,-0.93255313,-2.46293071,-2.78227009,3.62305529,0.89488874,2.71507612,1.70286771,0.98323068,1.34161271,0.39689104,2.92320304,3.79028179,2.19878271,-3.66560835,-0.02944917,0.60857432,-1.14105716,0.67942896,-0.21326422,2.90976131,-6.36911672,-2.5710874,-1.16373603,3.3655908,2.40335848,-0.86532575,2.28898608,0.26395296,3.06201713,3.62515193,-1.41649539,-1.90838859,4.92433345,0.29419389,-3.27934769,-2.04915339,2.81773379,1.85421026,1.96950576,46.99233524,-150.34437562,-103.35204038
475,9.5031,1.16099057,-0.98836238,-2.75675989,-2.79944972,3.67657112,0.9306368,2.63478782,1.87296684,0.99148059,1.40019668,0.42775957,2.93703734,3.71245645,2.19904174,-4.1145624,0.06616894,0.62544158,-1.14363301,1.01641245,-0.0444253,2.85827791,-6.3921088,-2.57722728,-1.13547484,3.35152083,2.44606811,-0.54269943,1.9703889,0.33662635,3.03290287,3.64295804,-1.495958,-1.90211507,4.85791673,0.33334651,-3.36299779,-2.01125033,2.85734126,1.9359846,1.99174365,49.70916872,-154.96847277,-105.25930405
476,9.5231,1.10238399,-1.04454095,-3.11693381,-2.81779761,3.72836914,0.96984319,2.54286029,2.0483812,1.00032877,1.45917018,0.45678411,2.96228125,3.62585117,2.20192548,-4.54027098,0.23632827,0.64966553,-1.14285806,1.41888079,0.12052164,2.80667321,-6.41453584,-2.58321867,-1.10723254,3.34378978,2.48165199,-0.23450662,1.57339933,0.40970391,3.00213373,3.66566232,-1.58219303,-1.89504664,4.78978399,0.37371526,-3.4510875,-1.97171887,2.89742628,2.01702731,2.01739899,53.27831384,-161.76803337,-108.48971953
477,9.5431,1.03569463,-1.10098221,-3.57007393,-2.82134813,3.77819238,1.01258984,2.43700493,2.22641998,1.00974237,1.51877023,0.48437282,2.99988734,3.53118564,2.20912992,-4.91421998,0.50157234,0.68281003,-1.1389337,1.91351082,0.26624618,2.75495013,-6.43639822,-2.58906455,-1.07900821,3.34186743,2.50836008,0.0319115,1.08002823,0.48328956,2.96956045,3.69387688,-1.67664791,-1.88715688,4.71983747,0.41552494,-3.54454839,-1.93057531,2.93806613,2.09715656,2.04739858,57.89305769,-172.41163871,-114.51858102
478,9.5631,0.95876944,-1.15697338,-4.1435906,-2.75802091,3.82574935,1.05889136,2.31621998,2.4031593,1.01969709,1.57925763,0.51097566,3.05130963,3.42995897,2.22271789,-5.18581119,0.87521412,0.7270125,-1.13265537,2.52775798,0.34124103,2.70311157,-6.45769629,-2.59476781,-1.05080256,3.34445492,2.52414032,0.20568795,0.4807712,0.55750051,2.93500049,3.7283253,-1.78122359,-1.87841387,4.64795848,0.45910582,-3.64455553,-1.8878405,2.97935888,2.17609692,2.08290731,63.70169365,-191.96533124,-128.26363759
479,9.5831,0.86941814,-1.20967891,-4.77790322,-2.43720053,3.87074743,1.10868047,2.18142553,2.57458974,1.03017829,1.64092887,0.53711533,3.11870283,3.32491987,2.24474768,-5.28258155,1.3379668,0.78444832,-1.12693045,3.20206451,0.15540235,2.65116036,-6.47843046,-2.60033061,-1.02261873,3.34897746,2.52702481,0.21195958,-0.20118905,0.63246988,2.89822732,3.7698757,-1.89845719,-1.86877762,4.5740017,0.50494795,-3.75260995,-1.84354212,3.02142897,2.25342679,2.12541372,69.89238497,-238.09276002,-168.20037505
480,9.6032,0.77140253,-1.25112406,-4.8002487,-1.67599715,3.91313235,1.16209592,2.03424849,2.73896407,1.04123909,1.70445356,0.56354674,3.20572236,3.21972682,2.27648313,-5.14315316,1.81106033,0.85118725,-1.13001096,3.26385355,-0.4730798,2.59883871,-6.49870067,-2.60577943,-0.99432235,3.35136782,2.51599808,-0.0151941,-0.88570501,0.70873168,2.85875196,3.81982624,-2.03250177,-1.85814066,4.49740052,0.55404212,-3.87127433,-1.79748559,3.06465252,2.32885825,2.17713366,70.71850858,-225.68130377,-154.96279518
481,9.6232,0.68050258,-1.27906004,-4.27075132,-1.16815579,3.9522741,1.21844168,1.87851774,2.89432334,1.05277991,1.76962781,0.59076221,3.31615264,3.12012558,2.31657157,-4.78801459,2.17085943,0.91174542,-1.14375794,2.77284246,-0.8514799,2.54667011,-6.51830584,-2.61105553,-0.96620143,3.34692299,2.49238902,-0.4587422,-1.44686306,0.78570166,2.81659858,3.8788061,-2.18680845,-1.84653799,4.4186919,0.60703802,-4.00193398,-1.75018436,3.10880326,2.40059711,2.24010718,67.97714797,-194.41528523,-126.43813726
482,9.6432,0.6004599,-1.29922434,-3.74516316,-0.87114813,3.98821817,1.27782203,1.71449738,3.04265495,1.06488281,1.83730248,0.61999579,3.45711229,3.02896756,2.3620977,-4.31846977,2.35067395,0.96220863,-1.16271204,2.28500679,-1.02143743,2.4943975,-6.53734897,-2.61618064,-0.93811692,3.33222773,2.45939471,-1.02101205,-1.82032959,0.86395229,2.77109567,3.94801783,-2.36881412,-1.83381985,4.33721699,0.6659628,-4.1485584,-1.70149474,3.15435577,2.46734504,2.3179634,66.07565026,-182.22933216,-116.15368189
483,9.6632,0.53017596,-1.31455617,-3.2958882,-0.67358955,4.02079486,1.34010858,1.54157888,3.18504767,1.07760712,1.90818143,0.65342363,3.6386123,2.94744886,2.40945577,-3.83789522,2.36009755,1.00366134,-1.1839798,1.87281683,-1.09413189,2.44202392,-6.55583075,-2.62115027,-0.91006711,3.30597857,2.42076143,-1.60057976,-2.01693954,0.94369233,2.72159539,4.02765034,-2.58858376,-1.8198409,4.25261297,0.7337381,-4.31572511,-1.65154205,3.20165117,2.52630567,2.41527944,65.56953006,-176.78587456,-111.2163445
484,9.6832,0.46816934,-1.32651374,-2.91474986,-0.52864862,4.04981256,1.40518401,1.35835434,3.3213985,1.09108017,1.98321714,0.69614928,3.87590128,2.87512351,2.45565803,-3.40533539,2.24278288,1.03757251,-1.20614469,1.52819034,-1.11618673,2.38955254,-6.57375186,-2.62596124,-0.88204846,3.26848051,2.37960268,-2.14000187,-2.08046626,1.0251137,2.66720063,4.11537523,-2.86136734,-1.80437911,4.16441053,0.81531638,-4.50957362,-1.60052573,3.25113726,2.57266279,2.53820836,66.56718227,-175.52134972,-108.95416745
485,9.7032,0.41323997,-1.33590436,-2.58563045,-0.41436976,4.07505246,1.4729137,1.16368452,3.45008684,1.10559847,2.06374049,0.76136357,4.19193209,2.81076006,2.49859983,-3.04351637,2.03992841,1.06513186,-1.22843678,1.23512055,-1.1093414,2.33698655,-6.59111287,-2.6306114,-0.85405652,3.22078549,2.33816041,-2.61900762,-2.05086503,1.10829996,2.60663696,4.20133481,-3.2099933,-1.78707942,4.07199939,0.91945029,-4.73806752,-1.54877538,3.30340323,2.59781209,2.6947462,69.21094188,-178.12453766,-108.91359579
