Time,Angle,AngularVelocity,AngularAcceleration,TangentialVelocity,RadialAcceleration,TangentialAcceleration,xPosition,yPosition,zPosition,Weight,Normal
0.843,0.07627,0.18974,0.49783,0.28461,-0.054,0.74674,1.49564,0.11429,0.0,9.8,9.71751
0.844,0.07646,0.19023,0.49907,0.28534,-0.05428,0.7486,1.49562,0.11458,0.0,9.8,9.71708
0.845,0.07665,0.19073,0.50031,0.2861,-0.05457,0.75046,1.4956,0.11486,0.0,9.8,9.71665
0.846,0.07684,0.19123,0.50156,0.28684,-0.05485,0.75234,1.49557,0.11515,0.0,9.8,9.71622
0.847,0.07704,0.19174,0.5028,0.28761,-0.05515,0.7542,1.49555,0.11545,0.0,9.8,9.71579
0.848,0.07723,0.19224,0.50405,0.28836,-0.05543,0.75608,1.49553,0.11573,0.0,9.8,9.71536
0.849,0.07742,0.19274,0.50531,0.28911,-0.05572,0.75796,1.49551,0.11601,0.0,9.8,9.71492
0.85,0.07761,0.19325,0.50657,0.28988,-0.05602,0.75986,1.49548,0.1163,0.0,9.8,9.71448
0.851,0.07781,0.19376,0.50783,0.29064,-0.05631,0.76174,1.49546,0.1166,0.0,9.8,9.71404
0.852,0.078,0.19427,0.50909,0.29141,-0.05661,0.76364,1.49544,0.11688,0.0,9.8,9.71359
0.853,0.0782,0.19478,0.51036,0.29217,-0.05691,0.76554,1.49542,0.11718,0.0,9.8,9.71315
0.854,0.07839,0.19529,0.51163,0.29294,-0.05721,0.76744,1.49539,0.11746,0.0,9.8,9.7127
0.855,0.07859,0.1958,0.5129,0.2937,-0.05751,0.76935,1.49537,0.11776,0.0,9.8,9.71225
0.856,0.07878,0.19631,0.51418,0.29447,-0.05781,0.77127,1.49535,0.11805,0.0,9.8,9.7118
0.857,0.07898,0.19683,0.51546,0.29524,-0.05811,0.77319,1.49532,0.11835,0.0,9.8,9.71134
0.858,0.07918,0.19734,0.51674,0.29601,-0.05841,0.77511,1.4953,0.11865,0.0,9.8,9.71088
0.859,0.07937,0.19786,0.51803,0.29679,-0.05872,0.77704,1.49528,0.11893,0.0,9.8,9.71042
0.86,0.07957,0.19838,0.51932,0.29757,-0.05903,0.77898,1.49525,0.11923,0.0,9.8,9.70996
0.861,0.07977,0.1989,0.52061,0.29835,-0.05934,0.78092,1.49523,0.11953,0.0,9.8,9.70949
0.862,0.07997,0.19942,0.52191,0.29913,-0.05965,0.78286,1.49521,0.11983,0.0,9.8,9.70903
0.863,0.08017,0.19994,0.52321,0.29991,-0.05996,0.78482,1.49518,0.12013,0.0,9.8,9.70856
0.864,0.08037,0.20047,0.52451,0.3007,-0.06028,0.78676,1.49516,0.12043,0.0,9.8,9.70809
0.865,0.08057,0.20099,0.52582,0.30148,-0.0606,0.78873,1.49513,0.12072,0.0,9.8,9.70761
0.866,0.08077,0.20152,0.52713,0.30228,-0.06092,0.79069,1.49511,0.12102,0.0,9.8,9.70713
0.867,0.08097,0.20205,0.52845,0.30308,-0.06124,0.79268,1.49509,0.12132,0.0,9.8,9.70666
0.868,0.08118,0.20258,0.52976,0.30387,-0.06156,0.79464,1.49506,0.12164,0.0,9.8,9.70617
0.869,0.08138,0.20311,0.53108,0.30467,-0.06188,0.79662,1.49504,0.12194,0.0,9.8,9.70569
0.87,0.08158,0.20364,0.53241,0.30546,-0.0622,0.79862,1.49501,0.12223,0.0,9.8,9.7052
0.871,0.08179,0.20417,0.53374,0.30626,-0.06253,0.80061,1.49499,0.12255,0.0,9.8,9.70471
0.872,0.08199,0.20471,0.53507,0.30707,-0.06286,0.8026,1.49496,0.12285,0.0,9.8,9.70422
0.873,0.08219,0.20524,0.5364,0.30786,-0.06319,0.8046,1.49494,0.12315,0.0,9.8,9.70373
0.874,0.0824,0.20578,0.53774,0.30867,-0.06352,0.80661,1.49491,0.12346,0.0,9.8,9.70323
0.875,0.08261,0.20632,0.53908,0.30948,-0.06385,0.80862,1.49488,0.12377,0.0,9.8,9.70273
0.876,0.08281,0.20686,0.54043,0.31029,-0.06419,0.81064,1.49486,0.12407,0.0,9.8,9.70223
0.877,0.08302,0.2074,0.54177,0.3111,-0.06452,0.81265,1.49483,0.12439,0.0,9.8,9.70173
0.878,0.08323,0.20794,0.54313,0.31191,-0.06486,0.8147,1.49481,0.1247,0.0,9.8,9.70122
0.879,0.08344,0.20848,0.54448,0.31272,-0.0652,0.81672,1.49478,0.12501,0.0,9.8,9.70071
0.88,0.08364,0.20903,0.54584,0.31354,-0.06554,0.81876,1.49476,0.12531,0.0,9.8,9.7002
0.881,0.08385,0.20958,0.5472,0.31437,-0.06589,0.8208,1.49473,0.12563,0.0,9.8,9.69968
0.882,0.08406,0.21012,0.54857,0.31518,-0.06623,0.82286,1.4947,0.12594,0.0,9.8,9.69917
0.883,0.08427,0.21067,0.54994,0.316,-0.06657,0.82491,1.49468,0.12626,0.0,9.8,9.69865
0.884,0.08449,0.21122,0.55131,0.31683,-0.06692,0.82696,1.49465,0.12658,0.0,9.8,9.69812
0.885,0.0847,0.21178,0.55269,0.31767,-0.06728,0.82904,1.49462,0.1269,0.0,9.8,9.6976
0.886,0.08491,0.21233,0.55407,0.31849,-0.06763,0.8311,1.4946,0.12721,0.0,9.8,9.69707
0.887,0.08512,0.21288,0.55545,0.31932,-0.06798,0.83318,1.49457,0.12753,0.0,9.8,9.69654
0.888,0.08533,0.21344,0.55684,0.32016,-0.06833,0.83526,1.49454,0.12784,0.0,9.8,9.69601
0.889,0.08555,0.214,0.55823,0.321,-0.06869,0.83734,1.49451,0.12817,0.0,9.8,9.69547
0.89,0.08576,0.21456,0.55963,0.32184,-0.06905,0.83944,1.49449,0.12848,0.0,9.8,9.69493
0.891,0.08598,0.21512,0.56103,0.32268,-0.06941,0.84154,1.49446,0.12881,0.0,9.8,9.69439
0.892,0.08619,0.21568,0.56243,0.32352,-0.06978,0.84364,1.49443,0.12912,0.0,9.8,9.69384
0.893,0.08641,0.21624,0.56383,0.32436,-0.07014,0.84575,1.4944,0.12945,0.0,9.8,9.6933
0.894,0.08663,0.21681,0.56524,0.32522,-0.07051,0.84786,1.49437,0.12978,0.0,9.8,9.69275
0.895,0.08684,0.21737,0.56666,0.32606,-0.07087,0.84999,1.49435,0.1301,0.0,9.8,9.69219
0.896,0.08706,0.21794,0.56807,0.32691,-0.07125,0.8521,1.49432,0.13043,0.0,9.8,9.69164
0.897,0.08728,0.21851,0.56949,0.32776,-0.07162,0.85424,1.49429,0.13075,0.0,9.8,9.69108
0.898,0.0875,0.21908,0.57092,0.32862,-0.07199,0.85638,1.49426,0.13108,0.0,9.8,9.69052
0.899,0.08772,0.21965,0.57235,0.32948,-0.07237,0.85852,1.49423,0.13141,0.0,9.8,9.68995
0.9,0.08794,0.22022,0.57378,0.33033,-0.07275,0.86067,1.4942,0.13174,0.0,9.8,9.68939
0.901,0.08816,0.2208,0.57521,0.3312,-0.07313,0.86282,1.49417,0.13207,0.0,9.8,9.68882
0.902,0.08838,0.22137,0.57665,0.33206,-0.07351,0.86498,1.49415,0.1324,0.0,9.8,9.68824
0.903,0.0886,0.22195,0.57809,0.33292,-0.07389,0.86714,1.49412,0.13273,0.0,9.8,9.68767
0.904,0.08882,0.22253,0.57954,0.3338,-0.07428,0.86931,1.49409,0.13305,0.0,9.8,9.68709
0.905,0.08904,0.22311,0.58099,0.33466,-0.07467,0.87148,1.49406,0.13338,0.0,9.8,9.68651
0.906,0.08927,0.22369,0.58244,0.33554,-0.07506,0.87366,1.49403,0.13373,0.0,9.8,9.68592
0.907,0.08949,0.22427,0.5839,0.3364,-0.07545,0.87585,1.494,0.13406,0.0,9.8,9.68533
0.908,0.08972,0.22486,0.58536,0.33729,-0.07584,0.87804,1.49397,0.1344,0.0,9.8,9.68474
0.909,0.08994,0.22545,0.58683,0.33818,-0.07624,0.88024,1.49394,0.13473,0.0,9.8,9.68415
0.91,0.09017,0.22603,0.5883,0.33905,-0.07663,0.88245,1.49391,0.13507,0.0,9.8,9.68355
0.911,0.09039,0.22662,0.58977,0.33993,-0.07703,0.88466,1.49388,0.1354,0.0,9.8,9.68295
0.912,0.09062,0.22721,0.59125,0.34082,-0.07744,0.88688,1.49385,0.13574,0.0,9.8,9.68235
0.913,0.09085,0.2278,0.59273,0.3417,-0.07784,0.8891,1.49381,0.13609,0.0,9.8,9.68174
0.914,0.09108,0.2284,0.59421,0.3426,-0.07825,0.89132,1.49378,0.13643,0.0,9.8,9.68113
0.915,0.0913,0.22899,0.5957,0.34348,-0.07865,0.89355,1.49375,0.13676,0.0,9.8,9.68052
0.916,0.09153,0.22959,0.59719,0.34438,-0.07907,0.89578,1.49372,0.1371,0.0,9.8,9.67991
0.917,0.09176,0.23019,0.59868,0.34528,-0.07948,0.89802,1.49369,0.13745,0.0,9.8,9.67929
0.918,0.09199,0.23079,0.60018,0.34618,-0.0799,0.90027,1.49366,0.13779,0.0,9.8,9.67867
0.919,0.09223,0.23139,0.60169,0.34708,-0.08031,0.90253,1.49362,0.13815,0.0,9.8,9.67804
0.92,0.09246,0.23199,0.60319,0.34798,-0.08073,0.90478,1.49359,0.13849,0.0,9.8,9.67741
0.921,0.09269,0.23259,0.60471,0.34888,-0.08115,0.90706,1.49356,0.13884,0.0,9.8,9.67678
0.922,0.09292,0.2332,0.60622,0.3498,-0.08157,0.90933,1.49353,0.13918,0.0,9.8,9.67615
0.923,0.09316,0.23381,0.60774,0.35072,-0.082,0.91161,1.4935,0.13954,0.0,9.8,9.67551
0.924,0.09339,0.23442,0.60926,0.35163,-0.08243,0.91389,1.49346,0.13988,0.0,9.8,9.67487
0.925,0.09362,0.23503,0.61079,0.35254,-0.08286,0.91618,1.49343,0.14022,0.0,9.8,9.67422
0.926,0.09386,0.23564,0.61232,0.35346,-0.08329,0.91848,1.4934,0.14058,0.0,9.8,9.67358
0.927,0.0941,0.23625,0.61386,0.35438,-0.08372,0.92079,1.49336,0.14094,0.0,9.8,9.67293
0.928,0.09433,0.23686,0.61539,0.35529,-0.08415,0.92308,1.49333,0.14129,0.0,9.8,9.67227
0.929,0.09457,0.23748,0.61694,0.35622,-0.0846,0.92541,1.4933,0.14164,0.0,9.8,9.67161
0.93,0.09481,0.2381,0.61848,0.35715,-0.08504,0.92772,1.49326,0.142,0.0,9.8,9.67095
0.931,0.09505,0.23872,0.62003,0.35808,-0.08548,0.93004,1.49323,0.14236,0.0,9.8,9.67029
0.932,0.09529,0.23934,0.62159,0.35901,-0.08593,0.93238,1.4932,0.14272,0.0,9.8,9.66962
0.933,0.09552,0.23996,0.62315,0.35994,-0.08637,0.93472,1.49316,0.14306,0.0,9.8,9.66895
0.934,0.09577,0.24058,0.62471,0.36087,-0.08682,0.93706,1.49313,0.14344,0.0,9.8,9.66828
0.935,0.09601,0.24121,0.62628,0.36182,-0.08727,0.93942,1.49309,0.14379,0.0,9.8,9.6676
0.936,0.09625,0.24184,0.62785,0.36276,-0.08773,0.94178,1.49306,0.14415,0.0,9.8,9.66692
0.937,0.09649,0.24247,0.62942,0.3637,-0.08819,0.94413,1.49302,0.14451,0.0,9.8,9.66623
0.938,0.09673,0.2431,0.631,0.36465,-0.08865,0.9465,1.49299,0.14487,0.0,9.8,9.66554
0.939,0.09698,0.24373,0.63258,0.3656,-0.08911,0.94887,1.49295,0.14524,0.0,9.8,9.66485
0.94,0.09722,0.24436,0.63417,0.36654,-0.08957,0.95126,1.49292,0.1456,0.0,9.8,9.66415
0.941,0.09746,0.245,0.63576,0.3675,-0.09004,0.95364,1.49288,0.14596,0.0,9.8,9.66346
0.942,0.09771,0.24563,0.63736,0.36844,-0.0905,0.95604,1.49285,0.14633,0.0,9.8,9.66275
0.943,0.09796,0.24627,0.63896,0.3694,-0.09097,0.95844,1.49281,0.14671,0.0,9.8,9.66205
0.944,0.0982,0.24691,0.64056,0.37036,-0.09145,0.96084,1.49277,0.14706,0.0,9.8,9.66134
0.945,0.09845,0.24755,0.64217,0.37132,-0.09192,0.96326,1.49274,0.14744,0.0,9.8,9.66062
0.946,0.0987,0.2482,0.64378,0.3723,-0.0924,0.96567,1.4927,0.14781,0.0,9.8,9.65991
0.947,0.09895,0.24884,0.64539,0.37326,-0.09288,0.96809,1.49266,0.14818,0.0,9.8,9.65918
0.948,0.0992,0.24949,0.64701,0.37424,-0.09337,0.97052,1.49263,0.14856,0.0,9.8,9.65846
0.949,0.09945,0.25013,0.64864,0.3752,-0.09385,0.97296,1.49259,0.14893,0.0,9.8,9.65773
0.95,0.0997,0.25078,0.65027,0.37617,-0.09434,0.97541,1.49255,0.1493,0.0,9.8,9.657
0.951,0.09995,0.25143,0.6519,0.37714,-0.09483,0.97785,1.49251,0.14968,0.0,9.8,9.65626
0.952,0.1002,0.25209,0.65353,0.37814,-0.09532,0.9803,1.49248,0.15005,0.0,9.8,9.65552
0.953,0.10045,0.25274,0.65518,0.37911,-0.09582,0.98277,1.49244,0.15042,0.0,9.8,9.65478
0.954,0.1007,0.2534,0.65682,0.3801,-0.09632,0.98523,1.4924,0.15079,0.0,9.8,9.65403
0.955,0.10096,0.25405,0.65847,0.38108,-0.09681,0.9877,1.49236,0.15118,0.0,9.8,9.65328
0.956,0.10121,0.25471,0.66012,0.38206,-0.09732,0.99018,1.49232,0.15156,0.0,9.8,9.65253
0.957,0.10147,0.25538,0.66178,0.38307,-0.09783,0.99267,1.49228,0.15194,0.0,9.8,9.65177
0.958,0.10172,0.25604,0.66344,0.38406,-0.09833,0.99516,1.49225,0.15232,0.0,9.8,9.65101
0.959,0.10198,0.2567,0.66511,0.38505,-0.09884,0.99766,1.49221,0.1527,0.0,9.8,9.65024
0.96,0.10224,0.25737,0.66678,0.38606,-0.09936,1.00017,1.49217,0.15309,0.0,9.8,9.64947
0.961,0.10249,0.25804,0.66845,0.38706,-0.09988,1.00268,1.49213,0.15347,0.0,9.8,9.6487
0.962,0.10275,0.2587,0.67013,0.38805,-0.10039,1.0052,1.49209,0.15385,0.0,9.8,9.64792
0.963,0.10301,0.25938,0.67182,0.38907,-0.10092,1.00773,1.49205,0.15424,0.0,9.8,9.64714
0.964,0.10327,0.26005,0.6735,0.39008,-0.10144,1.01025,1.49201,0.15463,0.0,9.8,9.64635
0.965,0.10353,0.26072,0.6752,0.39108,-0.10196,1.0128,1.49197,0.15502,0.0,9.8,9.64556
0.966,0.10379,0.2614,0.67689,0.3921,-0.10249,1.01533,1.49193,0.15541,0.0,9.8,9.64477
0.967,0.10405,0.26208,0.67859,0.39312,-0.10303,1.01789,1.49189,0.15579,0.0,9.8,9.64397
0.968,0.10432,0.26276,0.6803,0.39414,-0.10356,1.02045,1.49185,0.1562,0.0,9.8,9.64317
0.969,0.10458,0.26344,0.68201,0.39516,-0.1041,1.02302,1.4918,0.15658,0.0,9.8,9.64236
0.97,0.10484,0.26412,0.68372,0.39618,-0.10464,1.02558,1.49176,0.15697,0.0,9.8,9.64155
0.971,0.10511,0.2648,0.68544,0.3972,-0.10518,1.02816,1.49172,0.15737,0.0,9.8,9.64073
0.972,0.10537,0.26549,0.68716,0.39824,-0.10573,1.03074,1.49168,0.15776,0.0,9.8,9.63992
0.973,0.10564,0.26618,0.68889,0.39927,-0.10628,1.03334,1.49164,0.15817,0.0,9.8,9.63909
0.974,0.10591,0.26687,0.69062,0.4003,-0.10683,1.03593,1.4916,0.15857,0.0,9.8,9.63826
0.975,0.10617,0.26756,0.69236,0.40134,-0.10738,1.03854,1.49155,0.15896,0.0,9.8,9.63743
0.976,0.10644,0.26825,0.6941,0.40238,-0.10794,1.04115,1.49151,0.15936,0.0,9.8,9.6366
0.977,0.10671,0.26895,0.69584,0.40342,-0.1085,1.04376,1.49147,0.15976,0.0,9.8,9.63576
0.978,0.10698,0.26965,0.69759,0.40448,-0.10907,1.04639,1.49142,0.16016,0.0,9.8,9.63491
0.979,0.10725,0.27034,0.69935,0.40551,-0.10963,1.04903,1.49138,0.16057,0.0,9.8,9.63406
0.98,0.10752,0.27104,0.70111,0.40656,-0.11019,1.05166,1.49134,0.16097,0.0,9.8,9.63321
0.981,0.10779,0.27175,0.70287,0.40762,-0.11077,1.0543,1.49129,0.16137,0.0,9.8,9.63235
0.982,0.10806,0.27245,0.70464,0.40868,-0.11134,1.05696,1.49125,0.16177,0.0,9.8,9.63149
0.983,0.10834,0.27316,0.70641,0.40974,-0.11192,1.05962,1.49121,0.16219,0.0,9.8,9.63063
0.984,0.10861,0.27386,0.70818,0.41079,-0.1125,1.06227,1.49116,0.16259,0.0,9.8,9.62976
0.985,0.10888,0.27457,0.70996,0.41186,-0.11308,1.06494,1.49112,0.163,0.0,9.8,9.62888
0.986,0.10916,0.27528,0.71175,0.41292,-0.11367,1.06762,1.49107,0.16342,0.0,9.8,9.628
0.987,0.10943,0.276,0.71354,0.414,-0.11426,1.07031,1.49103,0.16382,0.0,9.8,9.62712
0.988,0.10971,0.27671,0.71534,0.41506,-0.11485,1.07301,1.49098,0.16424,0.0,9.8,9.62623
0.989,0.10999,0.27743,0.71713,0.41614,-0.11545,1.0757,1.49094,0.16465,0.0,9.8,9.62534
0.99,0.11026,0.27814,0.71894,0.41721,-0.11604,1.07841,1.49089,0.16506,0.0,9.8,9.62444
0.991,0.11054,0.27886,0.72075,0.41829,-0.11664,1.08113,1.49085,0.16547,0.0,9.8,9.62354
0.992,0.11082,0.27959,0.72256,0.41938,-0.11726,1.08384,1.4908,0.16589,0.0,9.8,9.62263
0.993,0.1111,0.28031,0.72438,0.42046,-0.11786,1.08657,1.49075,0.16631,0.0,9.8,9.62172
0.994,0.11138,0.28103,0.7262,0.42154,-0.11847,1.0893,1.49071,0.16672,0.0,9.8,9.6208
0.995,0.11166,0.28176,0.72803,0.42264,-0.11908,1.09204,1.49066,0.16714,0.0,9.8,9.61988
0.996,0.11195,0.28249,0.72986,0.42374,-0.1197,1.09479,1.49061,0.16757,0.0,9.8,9.61896
0.997,0.11223,0.28322,0.7317,0.42483,-0.12032,1.09755,1.49056,0.16799,0.0,9.8,9.61803
0.998,0.11251,0.28395,0.73354,0.42592,-0.12094,1.10031,1.49052,0.16841,0.0,9.8,9.61709
0.999,0.1128,0.28469,0.73538,0.42704,-0.12157,1.10307,1.49047,0.16884,0.0,9.8,9.61615
1.0,0.11308,0.28542,0.73723,0.42813,-0.1222,1.10584,1.49042,0.16926,0.0,9.8,9.61521
1.001,0.11337,0.28616,0.73909,0.42924,-0.12283,1.10864,1.49037,0.16969,0.0,9.8,9.61426
1.002,0.11365,0.2869,0.74095,0.43035,-0.12347,1.11143,1.49032,0.17011,0.0,9.8,9.6133
1.003,0.11394,0.28764,0.74281,0.43146,-0.12411,1.11422,1.49027,0.17054,0.0,9.8,9.61234
1.004,0.11423,0.28839,0.74468,0.43258,-0.12475,1.11702,1.49022,0.17097,0.0,9.8,9.61138
1.005,0.11452,0.28913,0.74656,0.4337,-0.12539,1.11984,1.49017,0.1714,0.0,9.8,9.61041
1.006,0.11481,0.28988,0.74844,0.43482,-0.12605,1.12266,1.49012,0.17184,0.0,9.8,9.60944
1.007,0.1151,0.29063,0.75032,0.43594,-0.1267,1.12548,1.49007,0.17227,0.0,9.8,9.60846
1.008,0.11539,0.29138,0.75221,0.43707,-0.12735,1.12832,1.49002,0.1727,0.0,9.8,9.60747
1.009,0.11568,0.29213,0.7541,0.4382,-0.12801,1.13115,1.48997,0.17313,0.0,9.8,9.60649
1.01,0.11597,0.29289,0.756,0.43934,-0.12868,1.134,1.48992,0.17357,0.0,9.8,9.60549
1.011,0.11627,0.29365,0.7579,0.44048,-0.12935,1.13685,1.48987,0.17401,0.0,9.8,9.60449
1.012,0.11656,0.29441,0.75981,0.44162,-0.13002,1.13972,1.48982,0.17444,0.0,9.8,9.60349
1.013,0.11686,0.29517,0.76172,0.44276,-0.13069,1.14258,1.48977,0.17489,0.0,9.8,9.60248
1.014,0.11715,0.29593,0.76364,0.4439,-0.13136,1.14546,1.48972,0.17532,0.0,9.8,9.60147
1.015,0.11745,0.29669,0.76556,0.44504,-0.13204,1.14834,1.48967,0.17577,0.0,9.8,9.60045
1.016,0.11775,0.29746,0.76749,0.44619,-0.13272,1.15124,1.48961,0.17622,0.0,9.8,9.59942
1.017,0.11804,0.29823,0.76942,0.44734,-0.13341,1.15413,1.48956,0.17665,0.0,9.8,9.59839
1.018,0.11834,0.299,0.77136,0.4485,-0.1341,1.15704,1.48951,0.1771,0.0,9.8,9.59736
1.019,0.11864,0.29977,0.7733,0.44966,-0.13479,1.15995,1.48946,0.17754,0.0,9.8,9.59632
1.02,0.11894,0.30055,0.77525,0.45082,-0.1355,1.16288,1.4894,0.17799,0.0,9.8,9.59527
1.021,0.11924,0.30132,0.7772,0.45198,-0.13619,1.1658,1.48935,0.17844,0.0,9.8,9.59422
1.022,0.11954,0.3021,0.77916,0.45315,-0.1369,1.16874,1.4893,0.17888,0.0,9.8,9.59316
1.023,0.11985,0.30288,0.78112,0.45432,-0.1376,1.17168,1.48924,0.17934,0.0,9.8,9.5921
1.024,0.12015,0.30366,0.78309,0.45549,-0.13831,1.17463,1.48919,0.17979,0.0,9.8,9.59103
1.025,0.12045,0.30445,0.78506,0.45668,-0.13903,1.17759,1.48913,0.18024,0.0,9.8,9.58996
1.026,0.12076,0.30523,0.78704,0.45784,-0.13975,1.18056,1.48908,0.1807,0.0,9.8,9.58888
1.027,0.12106,0.30602,0.78902,0.45903,-0.14047,1.18353,1.48902,0.18115,0.0,9.8,9.5878
1.028,0.12137,0.30681,0.79101,0.46022,-0.1412,1.18652,1.48897,0.18161,0.0,9.8,9.58671
1.029,0.12168,0.3076,0.793,0.4614,-0.14193,1.1895,1.48891,0.18207,0.0,9.8,9.58561
1.03,0.12199,0.3084,0.795,0.4626,-0.14267,1.1925,1.48885,0.18253,0.0,9.8,9.58451
1.031,0.12229,0.30919,0.797,0.46378,-0.1434,1.1955,1.4888,0.18298,0.0,9.8,9.58341
1.032,0.1226,0.30999,0.79901,0.46498,-0.14414,1.19852,1.48874,0.18344,0.0,9.8,9.5823
1.033,0.12291,0.31079,0.80102,0.46618,-0.14489,1.20153,1.48868,0.1839,0.0,9.8,9.58118
1.034,0.12323,0.31159,0.80304,0.46738,-0.14563,1.20456,1.48863,0.18438,0.0,9.8,9.58005
1.035,0.12354,0.3124,0.80506,0.4686,-0.14639,1.20759,1.48857,0.18484,0.0,9.8,9.57893
1.036,0.12385,0.3132,0.80709,0.4698,-0.14714,1.21063,1.48851,0.1853,0.0,9.8,9.57779
1.037,0.12416,0.31401,0.80912,0.47102,-0.1479,1.21368,1.48845,0.18576,0.0,9.8,9.57665
1.038,0.12448,0.31482,0.81116,0.47223,-0.14867,1.21674,1.48839,0.18624,0.0,9.8,9.5755
1.039,0.12479,0.31563,0.8132,0.47344,-0.14943,1.2198,1.48834,0.1867,0.0,9.8,9.57435
1.04,0.12511,0.31645,0.81525,0.47468,-0.15021,1.22288,1.48828,0.18718,0.0,9.8,9.57319
1.041,0.12543,0.31726,0.81731,0.47589,-0.15098,1.22596,1.48822,0.18765,0.0,9.8,9.57203
1.042,0.12574,0.31808,0.81937,0.47712,-0.15176,1.22906,1.48816,0.18811,0.0,9.8,9.57086
1.043,0.12606,0.3189,0.82143,0.47835,-0.15255,1.23214,1.4881,0.18859,0.0,9.8,9.56969
1.044,0.12638,0.31972,0.8235,0.47958,-0.15333,1.23525,1.48804,0.18907,0.0,9.8,9.5685
1.045,0.1267,0.32055,0.82557,0.48082,-0.15413,1.23836,1.48798,0.18954,0.0,9.8,9.56732
1.046,0.12702,0.32138,0.82765,0.48207,-0.15493,1.24147,1.48792,0.19002,0.0,9.8,9.56612
1.047,0.12734,0.3222,0.82974,0.4833,-0.15572,1.24461,1.48785,0.19049,0.0,9.8,9.56492
1.048,0.12767,0.32304,0.83183,0.48456,-0.15653,1.24774,1.48779,0.19099,0.0,9.8,9.56372
1.049,0.12799,0.32387,0.83393,0.4858,-0.15734,1.25089,1.48773,0.19146,0.0,9.8,9.5625
1.05,0.12832,0.3247,0.83603,0.48705,-0.15815,1.25405,1.48767,0.19195,0.0,9.8,9.56128
1.051,0.12864,0.32554,0.83813,0.48831,-0.15896,1.2572,1.48761,0.19243,0.0,9.8,9.56006
1.052,0.12897,0.32638,0.84025,0.48957,-0.15979,1.26038,1.48754,0.19292,0.0,9.8,9.55883
1.053,0.12929,0.32722,0.84236,0.49083,-0.16061,1.26354,1.48748,0.1934,0.0,9.8,9.55759
1.054,0.12962,0.32806,0.84449,0.49209,-0.16144,1.26674,1.48742,0.19389,0.0,9.8,9.55635
1.055,0.12995,0.32891,0.84661,0.49336,-0.16227,1.26991,1.48735,0.19438,0.0,9.8,9.5551
1.056,0.13028,0.32976,0.84875,0.49464,-0.16311,1.27312,1.48729,0.19487,0.0,9.8,9.55384
1.057,0.13061,0.33061,0.85089,0.49592,-0.16395,1.27634,1.48722,0.19536,0.0,9.8,9.55258
1.058,0.13094,0.33146,0.85303,0.49719,-0.1648,1.27954,1.48716,0.19585,0.0,9.8,9.55131
1.059,0.13127,0.33231,0.85518,0.49846,-0.16564,1.28277,1.48709,0.19634,0.0,9.8,9.55003
1.06,0.1316,0.33317,0.85734,0.49976,-0.1665,1.28601,1.48703,0.19683,0.0,9.8,9.54875
1.061,0.13194,0.33403,0.8595,0.50104,-0.16736,1.28925,1.48696,0.19734,0.0,9.8,9.54746
1.062,0.13227,0.33489,0.86166,0.50234,-0.16823,1.29249,1.4869,0.19783,0.0,9.8,9.54617
1.063,0.13261,0.33575,0.86383,0.50362,-0.16909,1.29574,1.48683,0.19833,0.0,9.8,9.54487
1.064,0.13294,0.33662,0.86601,0.50493,-0.16997,1.29901,1.48676,0.19882,0.0,9.8,9.54356
1.065,0.13328,0.33748,0.86819,0.50622,-0.17084,1.30228,1.4867,0.19933,0.0,9.8,9.54224
1.066,0.13362,0.33835,0.87038,0.50752,-0.17172,1.30557,1.48663,0.19983,0.0,9.8,9.54092
1.067,0.13396,0.33922,0.87258,0.50883,-0.17261,1.30887,1.48656,0.20034,0.0,9.8,9.53959
1.068,0.1343,0.3401,0.87477,0.51015,-0.1735,1.31216,1.48649,0.20084,0.0,9.8,9.53826
1.069,0.13464,0.34097,0.87698,0.51146,-0.17439,1.31547,1.48642,0.20135,0.0,9.8,9.53692
1.07,0.13498,0.34185,0.87919,0.51278,-0.17529,1.31878,1.48636,0.20186,0.0,9.8,9.53557
1.071,0.13532,0.34273,0.88141,0.5141,-0.1762,1.32212,1.48629,0.20236,0.0,9.8,9.53421
1.072,0.13566,0.34361,0.88363,0.51542,-0.1771,1.32544,1.48622,0.20287,0.0,9.8,9.53285
1.073,0.13601,0.3445,0.88585,0.51675,-0.17802,1.32878,1.48615,0.20339,0.0,9.8,9.53148
1.074,0.13635,0.34539,0.88809,0.51808,-0.17894,1.33214,1.48608,0.20389,0.0,9.8,9.5301
1.075,0.1367,0.34628,0.89033,0.51942,-0.17986,1.3355,1.48601,0.20441,0.0,9.8,9.52872
1.076,0.13705,0.34717,0.89257,0.52076,-0.18079,1.33886,1.48594,0.20493,0.0,9.8,9.52733
1.077,0.13739,0.34806,0.89482,0.52209,-0.18172,1.34223,1.48587,0.20544,0.0,9.8,9.52593
1.078,0.13774,0.34896,0.89707,0.52344,-0.18266,1.3456,1.48579,0.20596,0.0,9.8,9.52452
1.079,0.13809,0.34985,0.89934,0.52478,-0.18359,1.34901,1.48572,0.20648,0.0,9.8,9.52311
1.08,0.13844,0.35076,0.9016,0.52614,-0.18455,1.3524,1.48565,0.207,0.0,9.8,9.52169
1.081,0.13879,0.35166,0.90387,0.52749,-0.1855,1.3558,1.48558,0.20752,0.0,9.8,9.52026
1.082,0.13915,0.35256,0.90615,0.52884,-0.18645,1.35922,1.4855,0.20805,0.0,9.8,9.51883
